episode,frames,return,Lc,La,Lbc,ratio,test
1082.0,104675.0,0.0,0.0009281228308100254,-0.004966845561284572,0.0006618777295807377,0.82,0.05
1083.0,104775.0,0.0,0.000976967496681027,-0.0048732060356996955,0.0007546258211368695,0.48,0.05
1084.0,104875.0,0.0,0.0009451472951332108,-0.0048172299051657316,0.0007967690523946658,0.53,0.05
1085.0,104975.0,0.0,0.0009800147108035163,-0.004935226829256862,0.0006681418122025207,0.78,0.05
1086.0,105075.0,0.0,0.0008912665577372536,-0.004944762436207384,0.0006792133883573115,0.59,0.05
1087.0,105175.0,0.0,0.0009852747106924653,-0.004894292124081403,0.0007546730767353437,0.51,0.05
1088.0,105234.0,0.0,0.0009579518632331894,-0.004850755998138654,0.0007335144510469005,0.6271186440677966,0.05
1089.0,105334.0,0.0,0.0009445929859066382,-0.004932781551033259,0.0006904305714124349,0.93,0.05
1090.0,105434.0,0.0,0.0010260538931470364,-0.004908682373352349,0.0007087158488866407,0.58,0.05
1091.0,105534.0,0.0,0.0009897720848675818,-0.004761177483014762,0.0008325372249237262,0.73,0.05
1092.0,105627.0,1.0,0.0009921798926918336,-0.004921835011011491,0.0006974773385727237,0.6021505376344086,0.05
1093.0,105727.0,0.0,0.0009592941997107118,-0.004963536197319627,0.0006210929792723618,0.52,0.05
1094.0,105827.0,0.0,0.0009779730392619967,-0.004826158445794136,0.0007314462607610039,0.66,0.05
1095.0,105907.0,1.0,0.0009215393598424271,-0.004764903208706528,0.0007694142075706622,0.575,0.05
1096.0,106007.0,0.0,0.0009908524970524014,-0.004763141996227205,0.0008122055490093771,0.85,0.05
1097.0,106107.0,0.0,0.0010091304028173908,-0.004886348214931786,0.0007622562450706027,0.79,0.05
1098.0,106207.0,0.0,0.0010504388628760353,-0.00480411916738376,0.000754934037104249,0.56,0.05
1099.0,106288.0,1.0,0.000966651350070067,-0.004776840078081062,0.0008216948183052196,0.6790123456790124,0.05
1100.0,106388.0,0.0,0.001056112017831765,-0.004887764339800924,0.0006779352667217608,0.45,0.05
1101.0,106454.0,1.0,0.0009707658830324583,-0.004945520396259698,0.0006666594241378885,0.8181818181818182,0.05
1102.0,106554.0,0.0,0.0009951313093188219,-0.00495747055625543,0.0006354903071769514,0.86,0.05
1103.0,106654.0,0.0,0.0009329120488837362,-0.004883970944210887,0.0006950349848193582,0.19,0.05
1104.0,106754.0,0.0,0.0009505053039174527,-0.004910440924577415,0.0006284406082704663,0.72,0.05
1105.0,106854.0,0.0,0.001041017173556611,-0.00480885308701545,0.0007298986782552675,0.44,0.05
1106.0,106954.0,0.0,0.0010313481657067314,-0.004832715259399265,0.0007259409318794496,0.5,0.05
1107.0,107054.0,0.0,0.0009050664299866184,-0.004924974262248725,0.0005907380790449679,0.27,0.05
1108.0,107154.0,0.0,0.0009460691036656499,-0.004753392504062504,0.0007951545385003556,0.45,0.05
1109.0,107231.0,1.0,0.0010251820891756904,-0.0049140194443042405,0.0005796412949060247,0.5974025974025974,0.05
1110.0,107331.0,0.0,0.0009974146325839684,-0.004690656578168273,0.0008485591076896526,0.65,0.03
1111.0,107431.0,0.0,0.0010028294008225204,-0.00479034653166309,0.0007917899907624815,0.69,0.03
1112.0,107531.0,0.0,0.0009441909578163177,-0.004806120055727661,0.0007020200818078592,0.57,0.03
1113.0,107631.0,0.0,0.0009699286799877882,-0.004728229073807597,0.0007652286789380014,0.65,0.03
1114.0,107731.0,0.0,0.0009833193774102255,-0.004858092360664159,0.0006784951541339979,0.56,0.03
1115.0,107831.0,0.0,0.0011704518686747177,-0.0049111258378252386,0.0006164516913850093,0.84,0.03
1116.0,107931.0,0.0,0.0010057625151239336,-0.004862732687033713,0.000618298662448069,0.75,0.03
1117.0,108031.0,0.0,0.001018448621034622,-0.004746882298495621,0.0007069885825330858,0.79,0.03
1118.0,108131.0,0.0,0.0011097805731697008,-0.0047447498841211196,0.0007818788294389378,0.9,0.03
1119.0,108209.0,1.0,0.0009771809683372385,-0.004825563158075779,0.0007042483171412292,0.8076923076923077,0.03
1120.0,108309.0,0.0,0.0010882023110752926,-0.004629550047684461,0.0008772157461498864,0.7,0.03
1121.0,108409.0,0.0,0.0010026189195923507,-0.004759754312690347,0.0007270613047876396,0.78,0.03
1122.0,108477.0,1.0,0.0009899765222251195,-0.004779953851967174,0.0006842445284693146,0.6176470588235294,0.03
1123.0,108526.0,0.0,0.000989974127151072,-0.00470272539069458,0.0007914345959743143,0.5510204081632653,0.03
1124.0,108626.0,0.0,0.0009429200750309973,-0.004645705621223897,0.0007970640806888695,0.4,0.03
1125.0,108726.0,0.0,0.001113578553777188,-0.0046903614769689735,0.0007274412838160061,0.89,0.03
1126.0,108786.0,0.0,0.0010931969921027,-0.004693568358197809,0.0007364132878137752,0.8833333333333333,0.03
1127.0,108886.0,0.0,0.0009511761524481698,-0.00474805342964828,0.0006792824309377466,0.67,0.03
1128.0,108986.0,0.0,0.0009567397012142465,-0.004737975420430303,0.0006969384153489955,0.45,0.03
1129.0,109086.0,0.0,0.0009698201122228056,-0.004782144739292562,0.0006341317886835896,0.47,0.03
1130.0,109186.0,0.0,0.0009891781967598945,-0.00476013605017215,0.0007052812591427937,0.39,0.03
1131.0,109286.0,0.0,0.0009939182631205766,-0.004729437809437513,0.0007273103659099434,0.8,0.03
1132.0,109386.0,0.0,0.0010689607146196066,-0.004767744462005794,0.0006752735472400673,0.59,0.03
1133.0,109486.0,0.0,0.001106989465188235,-0.0045632813218981026,0.0008597558990004472,0.92,0.03
1134.0,109586.0,0.0,0.0010716463025892153,-0.0047031036810949445,0.0007312664249911904,0.79,0.03
1135.0,109655.0,1.0,0.0010093855325712998,-0.004642862549888483,0.000669710408766295,0.5652173913043478,0.03
1136.0,109755.0,0.0,0.0009771259763510897,-0.004620305853895843,0.000756301945366431,0.64,0.03
1137.0,109855.0,0.0,0.0010779443534556777,-0.004696458801627159,0.0007454136727028526,0.79,0.03
1138.0,109955.0,0.0,0.001059648264781572,-0.004656513533554971,0.0007583104824880138,0.66,0.03
1139.0,110009.0,1.0,0.0009095967236337148,-0.0047858360749496905,0.0006191089274512638,0.6111111111111112,0.03
1140.0,110109.0,0.0,0.0010036015557125212,-0.004510954306460917,0.0009264272524160333,0.56,0.04
1141.0,110209.0,0.0,0.0009606101614190266,-0.004726457740180195,0.0006847900204593316,0.55,0.04
1142.0,110309.0,0.0,0.0010440695600118489,-0.00464031863026321,0.0007372500766359736,0.53,0.04
1143.0,110409.0,0.0,0.0010431387886637822,-0.004753332678228616,0.0006845981207152363,0.65,0.04
1144.0,110509.0,0.0,0.0010139708122005686,-0.0045680376864038405,0.0008074210028280504,0.51,0.04
1145.0,110609.0,0.0,0.0010025154321920127,-0.004704850087873638,0.0006711610016645864,0.58,0.04
1146.0,110709.0,0.0,0.001015201870468445,-0.004644153255503625,0.0007348812316195108,0.67,0.04
1147.0,110799.0,1.0,0.0010330491848031267,-0.004594345732281606,0.0007278875320076219,0.6555555555555556,0.04
1148.0,110899.0,0.0,0.0009414150146767497,-0.004692189209163189,0.0006252498355752323,0.68,0.04
1149.0,110999.0,0.0,0.0009629492793465033,-0.004555366046261043,0.0007819965443923139,0.66,0.04
1150.0,111099.0,0.0,0.001070658820681274,-0.004777014493010938,0.0006383111394825391,0.77,0.04
1151.0,111199.0,0.0,0.00109421135566663,-0.004774900288321077,0.0006286343239480629,0.75,0.04
1152.0,111299.0,0.0,0.0009776682127267122,-0.004762798948213458,0.0005819223128492013,0.72,0.04
1153.0,111399.0,0.0,0.0010050942888483404,-0.004608416247647256,0.0007181532648974098,0.81,0.04
1154.0,111462.0,1.0,0.000994939057688628,-0.0045896613238645455,0.0007806736853487405,0.6031746031746031,0.04
1155.0,111562.0,0.0,0.0010017334396252408,-0.00466261432506144,0.000742074938461883,0.79,0.04
1156.0,111662.0,0.0,0.0009871942788595334,-0.004511441001668572,0.0008370535264839419,0.89,0.04
1157.0,111762.0,0.0,0.0009403573087183759,-0.0045249443128705024,0.0008136706615914591,0.66,0.04
1158.0,111862.0,0.0,0.0010565086087444798,-0.004531891928054393,0.0008568553831719328,0.56,0.04
1159.0,111962.0,0.0,0.0009857805405044928,-0.004479368117172271,0.0008696900426002685,0.57,0.04
1160.0,112062.0,0.0,0.0009814413322601467,-0.004608444306068122,0.0007273674177122303,0.49,0.04
1161.0,112162.0,0.0,0.001032280484214425,-0.0046182134607806805,0.0007070421868411358,0.62,0.04
1162.0,112262.0,0.0,0.000983910684590228,-0.0046896544308401645,0.0006755756329221186,0.67,0.04
1163.0,112340.0,1.0,0.0011249949024297679,-0.004564393681879991,0.000792867559096358,0.717948717948718,0.04
1164.0,112440.0,0.0,0.0010114218958187848,-0.004586711400188506,0.0008303478824382183,0.77,0.04
1165.0,112540.0,0.0,0.001047615379211493,-0.004605554603040218,0.0007923732393828686,0.67,0.04
1166.0,112640.0,0.0,0.001020903576281853,-0.0045799094904214145,0.0007593070942675695,0.66,0.04
1167.0,112740.0,0.0,0.0010189984150929376,-0.004586941711604595,0.0007884129241574556,0.77,0.04
1168.0,112840.0,0.0,0.0010105425503570587,-0.00453802217496559,0.00078024273228948,0.71,0.04
1169.0,112940.0,0.0,0.0010573625267716125,-0.004714396295603365,0.0006880760219064541,0.83,0.04
1170.0,113040.0,0.0,0.0010496284783584997,-0.004619145046453923,0.0006512670914526098,0.34,0.0
1171.0,113100.0,1.0,0.0010436890365478273,-0.0046750912714439135,0.0006288869335548952,0.7,0.0
1172.0,113200.0,0.0,0.0010785332176601514,-0.004642531336285174,0.0007517737190937624,0.51,0.0
1173.0,113268.0,1.0,0.0010158891998477938,-0.004635739948271829,0.00068798183265779,0.6176470588235294,0.0
1174.0,113368.0,0.0,0.0010284096689429133,-0.004490123866125941,0.0008292739996977616,0.7,0.0
1175.0,113468.0,0.0,0.000992960169678554,-0.004666737490333616,0.0006268793011258822,0.57,0.0
1176.0,113568.0,0.0,0.0010433973174076528,-0.004635007502511144,0.0006782053501228802,0.62,0.0
1177.0,113668.0,0.0,0.0010312469030031935,-0.004576475045178085,0.0006984770047711209,0.8,0.0
1178.0,113768.0,0.0,0.0009859285916900262,-0.004544608583673834,0.0007646881527034566,0.76,0.0
1179.0,113868.0,0.0,0.0009784816502360627,-0.004647206563968212,0.0007206357683753595,0.78,0.0
1180.0,113968.0,0.0,0.0010016823920886964,-0.004587811033707112,0.0007008605702139903,0.69,0.0
1181.0,114068.0,0.0,0.0009627393388655037,-0.004506752884481102,0.0008062549013993702,0.42,0.0
1182.0,114168.0,0.0,0.0009073249489301815,-0.004602082935161888,0.0006668340024771169,0.58,0.0
1183.0,114268.0,0.0,0.0010730058391345664,-0.004607238562311977,0.000758498870418407,0.8,0.0
1184.0,114368.0,0.0,0.0010795328114181757,-0.004498669211752713,0.0008109935923130251,0.63,0.0
1185.0,114450.0,1.0,0.0010331887482074884,-0.004351064219230377,0.0009509636221947603,0.7804878048780488,0.0
1186.0,114550.0,0.0,0.0010195468773599714,-0.004569778947625309,0.0007546643393288832,0.53,0.0
1187.0,114605.0,1.0,0.0009484437103806572,-0.004473830344663425,0.0008105862081389535,0.4727272727272727,0.0
1188.0,114705.0,0.0,0.0009834027715260162,-0.004538570325821638,0.0007485414404072799,0.65,0.0
1189.0,114805.0,0.0,0.0009474687022157013,-0.004591632026713342,0.000722884570423048,0.64,0.0
1190.0,114905.0,0.0,0.001054074540734291,-0.0045779961347579955,0.0007439301180420443,0.62,0.0
1191.0,115005.0,0.0,0.0010383958264719695,-0.0045009064325131475,0.0007362063322216273,0.29,0.0
1192.0,115105.0,0.0,0.0009721488080685958,-0.004521652541588992,0.0007728280483570416,0.44,0.0
1193.0,115205.0,0.0,0.001022980521665886,-0.00446303142933175,0.0007666558635537513,0.5,0.0
1194.0,115305.0,0.0,0.0009940472716698423,-0.0044770073727704585,0.00073683421840542,0.39,0.0
1195.0,115405.0,0.0,0.0009871161245973781,-0.004577676795888692,0.000663255794061115,0.53,0.0
1196.0,115505.0,0.0,0.0010575073421932757,-0.004535594591870904,0.0007244649085623678,0.54,0.0
1197.0,115605.0,0.0,0.0009743452194379643,-0.004361933227628469,0.0009266729588853196,0.58,0.0
1198.0,115705.0,0.0,0.0010514870524639265,-0.004606778160668909,0.000660240211582277,0.91,0.0
1199.0,115805.0,0.0,0.0010215907997917384,-0.004477582939434796,0.0007630935592169408,0.51,0.0
1200.0,115905.0,0.0,0.0010102154494961723,-0.004484481404069811,0.0007365128681703936,0.32,0.03
1201.0,116005.0,0.0,0.001058341969619505,-0.004506792710162699,0.0008082432807714212,0.45,0.03
1202.0,116084.0,1.0,0.0009322713749612906,-0.00456714531100249,0.0006889355305546919,0.6329113924050633,0.03
1203.0,116164.0,0.0,0.0010320871428120882,-0.004340358337503858,0.0009112859894230496,0.3125,0.03
1204.0,116264.0,0.0,0.001035101468442008,-0.0045032683969475325,0.0007564924203325063,0.62,0.03
1205.0,116328.0,0.0,0.001094517277124396,-0.004623355835065013,0.0005904884349092754,0.65625,0.03
1206.0,116412.0,1.0,0.0010360977411480797,-0.00458435748337901,0.0006590373460702332,0.7619047619047619,0.03
1207.0,116486.0,1.0,0.0009607826996707936,-0.004347468820727758,0.0008402429444391306,0.47297297297297297,0.03
1208.0,116586.0,0.0,0.0010826933209318668,-0.00437765869544819,0.000885265834222082,0.37,0.03
1209.0,116686.0,0.0,0.0011760930524906143,-0.0043664972996339205,0.0008822475660417695,0.72,0.03
1210.0,116736.0,0.0,0.0011381003854330628,-0.004397132834419608,0.000952902459539473,0.66,0.03
1211.0,116836.0,0.0,0.0011247726064175366,-0.004312454054597765,0.0008952993412094656,0.62,0.03
1212.0,116936.0,0.0,0.0010929438786115497,-0.004501479181926698,0.000754653463663999,0.63,0.03
1213.0,117036.0,0.0,0.0009986987413140014,-0.004228225827682763,0.0010539737228828017,0.85,0.03
1214.0,117084.0,1.0,0.001013849614537321,-0.004440522699345213,0.0007992565485134643,0.8541666666666666,0.03
1215.0,117121.0,0.0,0.0010454802588257637,-0.004461972319797889,0.00077582142123877,0.35135135135135137,0.03
1216.0,117207.0,1.0,0.0010166628527195128,-0.004574613044644857,0.0007324094326048548,0.5930232558139535,0.03
1217.0,117289.0,1.0,0.0010294778316520246,-0.004399549045668143,0.0008873681327691529,0.35365853658536583,0.03
1218.0,117389.0,0.0,0.0011020113551057876,-0.004611241617240012,0.0006297072833694983,0.79,0.03
1219.0,117489.0,0.0,0.0010582799994153902,-0.004465567043516785,0.0007058133478858508,0.45,0.03
1220.0,117589.0,0.0,0.0010568268998758868,-0.0045214044232852755,0.0007909059166559018,0.76,0.03
1221.0,117689.0,0.0,0.0010569283470977097,-0.0045090297725982964,0.0007947390452318359,0.71,0.03
1222.0,117789.0,0.0,0.0010021561168832703,-0.004406754977535457,0.0008057065540924668,0.58,0.03
1223.0,117889.0,0.0,0.0010013103572418913,-0.004392336097080261,0.000829189250653144,0.75,0.03
1224.0,117989.0,0.0,0.0009959242265904322,-0.004524130134377628,0.000751816426491132,0.57,0.03
1225.0,118089.0,0.0,0.0011614288564305753,-0.00440081408014521,0.0007783565219142474,0.91,0.03
1226.0,118189.0,0.0,0.0010994629049673676,-0.004405478006228805,0.0008566714281914756,0.73,0.03
1227.0,118289.0,0.0,0.001106523327762261,-0.004501917939633131,0.0007509122730698436,0.41,0.03
1228.0,118379.0,1.0,0.0011419628708002469,-0.004434112376636929,0.0008686065429679325,0.5333333333333333,0.03
1229.0,118479.0,0.0,0.0010162506316555664,-0.004403786712791771,0.000861698196385987,0.61,0.03
1230.0,118559.0,1.0,0.001110284574679099,-0.0045997336419532076,0.0007016177780315048,0.5625,0.0
1231.0,118659.0,0.0,0.0010583854140713811,-0.004573437019716948,0.0007639511427260004,0.53,0.0
1232.0,118757.0,1.0,0.0010998939147352108,-0.004550242984230269,0.0007135993204131836,0.7551020408163265,0.0
1233.0,118857.0,0.0,0.0010915511730127036,-0.00463915373198688,0.0006443837290862575,0.62,0.0
1234.0,118957.0,0.0,0.0010377969540422782,-0.004577002336736769,0.0006539647467434407,0.73,0.0
1235.0,119057.0,0.0,0.0010158680891618132,-0.004364723328035325,0.0008770180949068163,0.52,0.0
1236.0,119157.0,0.0,0.0010388100874843076,-0.004486114985775202,0.0007409076557087246,0.73,0.0
1237.0,119257.0,0.0,0.0010732888348866255,-0.004268339793197811,0.0009182330283510964,0.5,0.0
1238.0,119357.0,0.0,0.0010377860575681553,-0.004537300514057279,0.0007024245831416919,0.75,0.0
1239.0,119423.0,1.0,0.000969313552504349,-0.004657060641682509,0.0006373821258118065,0.6363636363636364,0.0
1240.0,119523.0,0.0,0.0010511182161280885,-0.0043938086368143555,0.0008155155158601702,0.69,0.0
1241.0,119623.0,0.0,0.0010001716995611787,-0.004318451099097728,0.0009020881453761831,0.6,0.0
1242.0,119723.0,0.0,0.000945879255887121,-0.004160724529065192,0.0010253072511113715,0.33,0.0
1243.0,119823.0,0.0,0.0010114765615435318,-0.0044905326049774884,0.0007831402226292994,0.55,0.0
1244.0,119923.0,0.0,0.0010561389452777804,-0.004483139330986887,0.0006930898217251525,0.63,0.0
1245.0,120023.0,0.0,0.001068521952838637,-0.004395020839292556,0.0008824814995750785,0.9,0.0
1246.0,120123.0,0.0,0.0010979900570237079,-0.004231920361053199,0.0009548587499011773,0.92,0.0
1247.0,120223.0,0.0,0.0010209243319695815,-0.004426283766515553,0.0007525692494527903,0.46,0.0
1248.0,120289.0,1.0,0.0011650521703290217,-0.004578691176985475,0.000616894503543859,0.8333333333333334,0.0
1249.0,120389.0,0.0,0.0011283111362718045,-0.004446792916860431,0.0007352412983891554,0.73,0.0
1250.0,120489.0,0.0,0.0010468145966297015,-0.004219832699745894,0.001002229993173387,0.46,0.0
1251.0,120589.0,0.0,0.0009907694498542696,-0.004514363259077072,0.000754237938526785,0.66,0.0
1252.0,120689.0,0.0,0.0010602789337281137,-0.0041792439040727915,0.0010286411340348423,0.69,0.0
1253.0,120789.0,0.0,0.001049108348088339,-0.00444499452598393,0.0007291916277608834,0.79,0.0
1254.0,120889.0,0.0,0.0010764056502375753,-0.004493654684629291,0.0007102298096287996,0.33,0.0
1255.0,120989.0,0.0,0.0011469024239340797,-0.004498414937406778,0.0006911968150234316,0.73,0.0
1256.0,121089.0,0.0,0.0010786496300715953,-0.004504529009573162,0.0006488419821835123,0.53,0.0
1257.0,121164.0,1.0,0.0010358318810661635,-0.004495437256991863,0.0006529466031740109,0.6666666666666666,0.0
1258.0,121264.0,0.0,0.001020669264253229,-0.00453417518408969,0.0006386812035634648,0.81,0.0
1259.0,121364.0,0.0,0.0010520391375757755,-0.003925533832516521,0.0013170749571872874,0.88,0.0
1260.0,121464.0,0.0,0.0011215018760412931,-0.004482281683012843,0.000723158927867189,0.48,0.06
1261.0,121564.0,0.0,0.0011298341222573073,-0.004481941603589803,0.000739809198275907,0.76,0.06
1262.0,121664.0,0.0,0.0011003130621975287,-0.004389138636179268,0.0007528870701207779,0.79,0.06
1263.0,121764.0,0.0,0.0010913552070269362,-0.004585867337882518,0.0005959682114189491,0.5,0.06
1264.0,121864.0,0.0,0.000995030209305696,-0.004499888813588768,0.0006546170706860721,0.6,0.06
1265.0,121964.0,0.0,0.0010165284795220942,-0.004491754954215139,0.0006749734022014308,0.74,0.06
1266.0,122064.0,0.0,0.0010695230757119135,-0.004389030535239726,0.0007403921862714924,0.56,0.06
1267.0,122164.0,0.0,0.0010247199336299673,-0.004380292168352753,0.0008064483531052247,0.77,0.06
1268.0,122264.0,0.0,0.0011394080560421572,-0.004312358917668462,0.0008670503823668696,0.76,0.06
1269.0,122364.0,0.0,0.001100424464675598,-0.004392510394100099,0.0007627709582448005,0.87,0.06
1270.0,122464.0,0.0,0.0010212435439461841,-0.004592855260707438,0.0006019296463637147,0.82,0.06
1271.0,122534.0,1.0,0.0011234046242732023,-0.004350270979505564,0.0008163855136704765,0.7285714285714285,0.06
1272.0,122634.0,0.0,0.0010356365313054993,-0.004509519687853753,0.0006685651604493615,0.87,0.06
1273.0,122694.0,1.0,0.0011217577596350262,-0.004424028129627307,0.0007509986656562736,0.5833333333333334,0.06
1274.0,122794.0,0.0,0.0010539158387109636,-0.004196346115786582,0.0009427067081560381,0.22,0.06
1275.0,122894.0,0.0,0.001095903167151846,-0.0044240678451024,0.0007406002481002361,0.55,0.06
1276.0,122994.0,0.0,0.001079632707987912,-0.004424603590741753,0.0007311636002850719,0.51,0.06
1277.0,123094.0,0.0,0.001071300285984762,-0.004514813923742622,0.0006468748448241968,0.82,0.06
1278.0,123194.0,0.0,0.0010424069809960202,-0.004374473891220987,0.0007317312613304239,0.54,0.06
1279.0,123294.0,0.0,0.0011120081134140493,-0.00457182199228555,0.000564712555060396,0.58,0.06
1280.0,123394.0,0.0,0.0010028942313510924,-0.004389535139780492,0.000769876136619132,0.08,0.06
1281.0,123494.0,0.0,0.0009855616459390148,-0.004362753250170499,0.0008061181564698927,0.68,0.06
1282.0,123594.0,0.0,0.0010562666732585057,-0.004413098529912531,0.0006696777745673899,0.4,0.06
1283.0,123694.0,0.0,0.0010981726070167497,-0.004424944287165999,0.0007008040296204854,0.57,0.06
1284.0,123794.0,0.0,0.0010588814632501453,-0.004148308373987675,0.0009652129077585414,0.59,0.06
1285.0,123838.0,0.0,0.001172771292410537,-0.004464233135381205,0.0007235710915913594,0.6363636363636364,0.06
1286.0,123938.0,0.0,0.0010633762978250162,-0.004414661154150963,0.0007098442503775005,0.64,0.06
1287.0,124002.0,1.0,0.0009836297949732398,-0.004471394990105182,0.0006334921422421758,0.6875,0.06
1288.0,124102.0,0.0,0.0010558178997598588,-0.004472987756598741,0.0006876009136612993,0.52,0.06
1289.0,124202.0,0.0,0.0010717816586839036,-0.00436042136978358,0.0007452950577135198,0.53,0.06
1290.0,124302.0,0.0,0.001056668168748729,-0.004389969340991229,0.0007253247189510148,0.63,0.0
1291.0,124402.0,0.0,0.001091050804243423,-0.00435820446582511,0.0007709125700057484,0.49,0.0
1292.0,124502.0,0.0,0.0011041207314701751,-0.0045090072182938454,0.0005867422289156821,0.93,0.0
1293.0,124602.0,0.0,0.0010903367481660097,-0.004185220217332244,0.0009305450521787861,0.52,0.0
1294.0,124702.0,0.0,0.0011086633359082042,-0.004346174669917673,0.0007767327183682937,0.63,0.0
1295.0,124721.0,0.0,0.001196326672614209,-0.0043179543174215055,0.0006675916129576141,0.8947368421052632,0.0
1296.0,124821.0,0.0,0.0011025663366308436,-0.0044116239715367555,0.000718875571328681,0.89,0.0
1297.0,124921.0,0.0,0.000994198911357671,-0.0044342330400832,0.0007095734577160328,0.67,0.0
1298.0,125021.0,0.0,0.0011108712351415306,-0.00430162931792438,0.0008009872579714284,0.55,0.0
1299.0,125121.0,0.0,0.0010236226225970313,-0.004188907362986356,0.0009210555300523993,0.84,0.0
1300.0,125221.0,0.0,0.000996692476910539,-0.004428132115863264,0.0006768153849407099,0.43,0.0
1301.0,125321.0,0.0,0.0010055106686195359,-0.004250324578024447,0.0008531706925714389,0.4,0.0
1302.0,125421.0,0.0,0.0010430401476332917,-0.004195869930554181,0.0008989368343463866,0.45,0.0
1303.0,125521.0,0.0,0.0010397723730420695,-0.0041261790110729635,0.0009378715688944794,0.62,0.0
1304.0,125621.0,0.0,0.0011620882357237861,-0.004413498006761074,0.000658094971004175,0.57,0.0
1305.0,125655.0,0.0,0.0011080168119138654,-0.004239949048496783,0.0008470666661570944,0.7941176470588235,0.0
1306.0,125683.0,0.0,0.001163586847334435,-0.004208515132112163,0.0008320424614274609,0.5714285714285714,0.0
1307.0,125783.0,0.0,0.0010510543803684414,-0.004268929611425847,0.0008060694063897245,0.79,0.0
1308.0,125848.0,1.0,0.0011370569879475695,-0.00411965912566162,0.000929555716440798,0.5692307692307692,0.0
1309.0,125948.0,0.0,0.0010891254554735498,-0.004081170465797186,0.0009625632352253888,0.81,0.0
1310.0,126046.0,1.0,0.0010515939312445341,-0.004215501714497805,0.0008384092872468185,0.4387755102040816,0.0
1311.0,126146.0,0.0,0.0010478083358611912,-0.0043010749574750665,0.0008343638839141931,0.39,0.0
1312.0,126242.0,1.0,0.0010946876949068003,-0.004347033716233757,0.000757504776326338,0.8958333333333334,0.0
1313.0,126342.0,0.0,0.0010436310654040426,-0.004188550473190844,0.0008722193574067206,0.68,0.0
1314.0,126442.0,0.0,0.0011228092649253085,-0.004315880024805665,0.0007791024891776033,0.71,0.0
1315.0,126542.0,0.0,0.001171728175249882,-0.004332126341760159,0.0007431568794709165,0.3,0.0
1316.0,126637.0,1.0,0.001002884705820562,-0.004346898867209491,0.0007190550545745186,0.6105263157894737,0.0
1317.0,126697.0,1.0,0.0010983241974220923,-0.004303815215826035,0.0007651407989518096,0.7166666666666667,0.0
1318.0,126797.0,0.0,0.0010780850041192025,-0.004482207538094371,0.0006484228703629924,0.79,0.0
1319.0,126897.0,0.0,0.0011226495209848508,-0.004219404645264149,0.0007988510465656872,0.7,0.0
1320.0,126997.0,0.0,0.0010760780883720144,-0.00440802909201011,0.0007049998998991214,0.57,0.01
1321.0,127097.0,0.0,0.0010923903837101534,-0.004383371635340154,0.0006929927188321017,0.63,0.01
1322.0,127154.0,0.0,0.001001339370033524,-0.004409032032351222,0.0006761344207405815,0.5263157894736842,0.01
1323.0,127213.0,1.0,0.0010834943623503008,-0.004095891391921599,0.0009442762088452829,0.8305084745762712,0.01
1324.0,127313.0,0.0,0.0010470595763763413,-0.004295365146826952,0.0007422087849408854,0.47,0.01
1325.0,127402.0,0.0,0.001059262535215638,-0.004218858347556899,0.000868779423828446,0.5842696629213483,0.01
1326.0,127455.0,1.0,0.0010910627151013545,-0.004274889835560659,0.0008012103548334946,0.5660377358490566,0.01
1327.0,127543.0,1.0,0.001072214078951881,-0.004102638631593436,0.0009711710140849887,0.6704545454545454,0.01
1328.0,127621.0,1.0,0.0010070921629309081,-0.004244562363825166,0.0008470994936756026,0.5897435897435898,0.01
1329.0,127721.0,0.0,0.001024988144636154,-0.004353192739654332,0.000766166142129805,0.64,0.01
1330.0,127821.0,0.0,0.000978464965010062,-0.004296180019155145,0.0007647787083988077,0.78,0.01
1331.0,127921.0,0.0,0.0010873520316090435,-0.0041240879893302915,0.0009000247716903686,0.31,0.01
1332.0,128021.0,0.0,0.001076993464375846,-0.0042098273732699455,0.0008524719721754081,0.51,0.01
1333.0,128121.0,0.0,0.0010817742528161033,-0.004403542836662382,0.0007662352452462073,0.44,0.01
1334.0,128221.0,0.0,0.001152344725560397,-0.0041685660928487776,0.0008187398823793046,0.27,0.01
1335.0,128321.0,0.0,0.0010861893062246964,-0.004419724135659635,0.000666993773629656,0.58,0.01
1336.0,128421.0,0.0,0.0010732708830619231,-0.0043903212109580635,0.0006620851787738502,0.9,0.01
1337.0,128521.0,0.0,0.0011426719604060054,-0.003940772649366408,0.0011034569417824969,0.72,0.01
1338.0,128621.0,0.0,0.0011696829000720755,-0.004333347680512816,0.0007535010887659155,0.52,0.01
1339.0,128690.0,1.0,0.0010773495558406348,-0.004036138367339753,0.000990436055766675,0.5217391304347826,0.01
1340.0,128790.0,0.0,0.001039471781696193,-0.004288781145587564,0.000729045008047251,0.58,0.01
1341.0,128890.0,0.0,0.0010899206681642681,-0.004303347347304225,0.0008109044065349735,0.51,0.01
1342.0,128976.0,1.0,0.0011173564998898655,-0.004287149480998863,0.0007649122144780555,0.6162790697674418,0.01
1343.0,129076.0,0.0,0.0010736910492414608,-0.004227726312819868,0.0008026526172761805,0.61,0.01
1344.0,129176.0,0.0,0.0012109468929702417,-0.004189847458619624,0.000826035636710003,0.72,0.01
1345.0,129235.0,1.0,0.001034224993880775,-0.004301269712336993,0.0007771023843137516,0.7627118644067796,0.01
