episode,frames,train_return,train_success,test_success_rate,ratio,epsilon,init_dist,avg_swing,pred_loss
1210,109290,-3.3270184107806697,0,nan,0.7266666666666667,0.45256499999694033,0.20717949439822925,0.05381075,0.0009297109983162954
1211,109440,-3.696194512490325,0,nan,0.6266666666666667,0.45181499999694374,0.42839670871678165,0.05780795,0.0009424067614600063
1212,109590,-3.9055038118302705,0,nan,0.6066666666666667,0.45106499999694716,0.4151978237368904,0.053098604,0.000969418207629739
1213,109740,-3.6710311365801873,0,nan,0.6666666666666666,0.45031499999695057,0.5911068514916346,0.05589871,0.0009887780944700354
1214,109890,-3.6341145287397323,0,nan,0.68,0.449564999996954,0.3543922185639353,0.0732294,0.000921037986020868
1215,110040,-4.016911975470701,0,nan,0.7,0.4488149999969574,0.6188593564837102,0.045355722,0.000945546404691413
1216,110190,-3.816564927201111,0,nan,0.52,0.4480649999969608,0.410528523191621,0.051005516,0.0009599834637871633
1217,110340,-3.463262533319726,0,nan,0.7,0.4473149999969642,0.6472003181773593,0.060058046,0.0009447139243517692
1218,110490,-3.6157591748197917,0,nan,0.6733333333333333,0.44656499999696764,0.3577787293532058,0.06041723,0.0008991499436281932
1219,110640,-3.5386296266031425,0,nan,0.6333333333333333,0.44581499999697105,0.7007378223438606,0.054751173,0.000903897510531048
1220,110790,-3.722540373746925,0,nan,0.5733333333333334,0.44506499999697446,0.5129895702779576,0.058979888,0.0009508143173297867
1221,110828,-0.10799617369490833,0,nan,0.6052631578947368,0.44487499999697533,0.5276696860800183,0.039988797,0.0009266104875438797
1222,110866,-0.05022264144202171,0,nan,0.7631578947368421,0.4446849999969762,0.4921533918890827,0.044599947,0.0009215836341210984
1223,110918,-0.38874695916665225,0,nan,0.6730769230769231,0.4444249999969774,0.488943830633477,0.046773836,0.0009399008474876889
1224,110982,-0.9389700151835102,0,nan,0.578125,0.44410499999697883,0.40008915436831055,0.10946638,0.0009297741924001457
1225,111008,0.27974622237356805,0,nan,0.7307692307692307,0.4439749999969794,0.3465385420238502,0.03180182,0.0009153710606579597
1226,111158,-3.8390806026326367,0,nan,0.64,0.44322499999698284,0.32193126896399643,0.054827765,0.0009200840308524979
1227,111160,-0.10297813522246119,0,nan,0.5,0.4432099999969829,0.4696097895287741,0.37702882,0.0009632704022806138
1228,111231,-0.7348948508806763,0,nan,0.676056338028169,0.4428549999969845,0.6953855336158882,0.04757645,0.0009222482290105815
1229,111259,0.18115199716835917,0,nan,0.6071428571428571,0.44271499999698516,0.27714365235487387,0.032930646,0.001093943607494501
1230,111293,0.05280528446672539,0,0.54,0.6470588235294118,0.44254499999698593,0.487200792231995,0.040806975,0.0010022216678514857
1231,111443,-3.940466560101778,0,nan,0.5466666666666666,0.44179499999698935,0.5300434287479882,0.054683406,0.0010052538143160443
1232,111593,-4.011311432451672,0,nan,0.6,0.44104499999699276,0.49666008972325,0.06139553,0.0008977500326000154
1233,111743,-3.782711137473034,0,nan,0.5933333333333334,0.4402949999969962,0.5503876644181415,0.056412913,0.0009654891184375932
1234,111784,-0.2589203001909657,0,nan,0.7073170731707317,0.4400899999969971,0.5061827144439303,0.034882005,0.0008656455618442922
1235,111822,-0.11062891786424311,0,nan,0.7894736842105263,0.43989999999699797,0.48490755570772026,0.035760783,0.0008489828553712485
1236,111972,-3.687408205560699,0,nan,0.6066666666666667,0.4391499999970014,0.6656493298993458,0.054471232,0.0009209245304615857
1237,111973,-0.046461080935928795,0,nan,1.0,0.43913999999700143,0.4588776624005165,0.64281195,0.0008314774604514241
1238,111973,0,0,nan,0.0,0.43913499999700145,0.25132950395538745,0.0,0.0
1239,111976,-0.08204045596924321,0,nan,1.0,0.43911499999700154,0.34686903950500503,0.31122038,0.0007608360707915077
1240,112017,-0.11809061958481715,0,nan,0.6097560975609756,0.4389099999970025,0.5373303436824035,0.043054435,0.0009229165614048792
1241,112167,-3.633798648920395,0,nan,0.6066666666666667,0.4381599999970059,0.5361507093596675,0.05289341,0.0009689852537121624
1242,112317,-3.50090224733176,0,nan,0.6333333333333333,0.4374099999970093,0.31340184973257235,0.056654796,0.0009348482002193729
1243,112409,-1.593431569832215,0,nan,0.6521739130434783,0.4369499999970114,0.42107205163765254,0.044557784,0.0009080746939339999
1244,112447,-0.08216430232746075,0,nan,0.6842105263157895,0.43675999999701226,0.3394987691808509,0.03630972,0.0009632925403390178
1245,112448,-0.03648824138033141,0,nan,2.0,0.4367499999970123,0.33454787418382853,0.6514368,0.0008515719091519713
1246,112598,-4.1788065608740625,0,nan,0.6333333333333333,0.4359999999970157,0.20471278036761179,0.06683185,0.0009531798043947977
1247,112748,-3.3943059272689884,0,nan,0.6466666666666666,0.43524999999701913,0.3951409497722847,0.05563804,0.0009267566650911855
1248,112898,-3.830360362200799,0,nan,0.7133333333333334,0.43449999999702255,0.30218483204433993,0.048879724,0.0009295658846773828
1249,113048,-3.775769344043001,0,nan,0.6533333333333333,0.43374999999702596,0.6104726970222497,0.055205658,0.0009381338275852613
1250,113048,0,0,nan,0.0,0.433744999997026,0.15560118897021383,0.0,0.0
1251,113198,-3.3817913123812073,0,nan,0.6266666666666667,0.4329949999970294,0.5986347148878389,0.05866309,0.0009375499534265448
1252,113227,0.17038297103187905,0,nan,0.6551724137931034,0.43284999999703005,0.568222520488397,0.036667112,0.0009381479948983881
1253,113263,0.058652470212716135,0,nan,0.6111111111111112,0.4326699999970309,0.4571428756562002,0.031007519,0.0009426467667152691
1254,113413,-3.6277808339088597,0,nan,0.6266666666666667,0.4319199999970343,0.33684514372950164,0.058306597,0.0009678926989242124
1255,113469,-0.47449531849858195,0,nan,0.5892857142857143,0.43163999999703556,0.5800238511710826,0.04510836,0.0010110285420523724
1256,113619,-4.0310275082612534,0,nan,0.5266666666666666,0.430889999997039,0.6997390184696355,0.0592958,0.0009062231055577285
1257,113648,0.1328095709845617,0,nan,0.6551724137931034,0.43074499999703963,0.33394621130168534,0.034305084,0.0008823483939491341
1258,113798,-3.5609404203454202,0,nan,0.68,0.42999499999704305,0.19016799186096042,0.053066276,0.0009484716343771046
1259,113825,0.18261058246967055,0,nan,0.8148148148148148,0.42985999999704366,0.26864230146014634,0.036070626,0.0009885140763664687
1260,113855,0.22428749929554048,0,0.56,0.6,0.42970999999704435,0.5116355955315219,0.027664784,0.001028069191185447
1261,113927,-0.9101586227646377,0,nan,0.6527777777777778,0.429349999997046,0.6410467980708913,0.03724158,0.0010000612318334687
1262,114077,-3.6350842889369175,0,nan,0.6533333333333333,0.4285999999970494,0.46105552032388797,0.052348156,0.0009450415393803268
1263,114078,-0.05049747468305833,0,nan,1.0,0.42858999999704944,0.48979053453369525,0.4505946,0.0009322298574261367
1264,114127,-0.2565311844819179,0,nan,0.5306122448979592,0.42834499999705056,0.5585999329981999,0.048887413,0.0010532671259003406
1265,114172,-0.2546500448903525,0,nan,0.6444444444444445,0.4281199999970516,0.6866702846959657,0.045956075,0.0009881545796007333
1266,114322,-3.902245628872403,0,nan,0.62,0.427369999997055,0.2619201141701154,0.05667636,0.0009284993817952151
1267,114409,-1.1319426817027554,0,nan,0.6551724137931034,0.426934999997057,0.39941008376168724,0.04851903,0.0008986080403241661
1268,114467,-0.6519097612715451,0,nan,0.7068965517241379,0.4266449999970583,0.4261287616114923,0.039492384,0.0009331139143765101
1269,114617,-4.029220430397846,0,nan,0.6266666666666667,0.4258949999970617,0.6438135964441876,0.06606603,0.0009164369788292485
1270,114619,-0.136064991244845,0,nan,1.0,0.4258799999970618,0.4208280667033327,0.39458942,0.0009735164348967373
1271,114769,-3.9297684293478317,0,nan,0.6466666666666666,0.4251299999970652,0.39198887639142826,0.055166595,0.0009223771858766365
1272,114807,-0.10076980228448995,0,nan,0.6052631578947368,0.42493999999706605,0.5408492635816543,0.04143303,0.0009005632838173034
1273,114845,-0.014128521652645887,0,nan,0.6842105263157895,0.4247499999970669,0.29470385166073443,0.042532396,0.0009454996125944154
1274,114871,0.20012220156457017,0,nan,0.7307692307692307,0.4246199999970675,0.19795299666929264,0.024114778,0.0009217856780966171
1275,114871,0,0,nan,1.0,0.42461499999706753,0.41926828258301163,0.0,0.0
1276,114907,-0.011486158348502529,0,nan,0.6944444444444444,0.42443499999706835,0.333370143021262,0.042923775,0.0009589160884691713
1277,115057,-4.480248585230924,0,nan,0.66,0.42368499999707177,0.30434709008649174,0.07190184,0.0009643344520009122
1278,115207,-4.2423143314255904,0,nan,0.6466666666666666,0.4229349999970752,0.5588759720095927,0.07106957,0.0009497164325633397
1279,115357,-3.701804140990716,0,nan,0.56,0.4221849999970786,0.6496855718385834,0.059245378,0.0010110869954223745
1280,115386,0.14784675871807706,0,nan,0.7241379310344828,0.42203999999707925,0.3976872670260706,0.03616336,0.0009059225387694635
1281,115408,0.3786385726705599,0,nan,0.5909090909090909,0.42192999999707975,0.24132433500292308,0.02261763,0.0009453152895069004
1282,115558,-3.2309528292514025,0,nan,0.6,0.42117999999708317,0.17370086570824814,0.053583875,0.0009433793796536823
1283,115605,-0.3522314521516381,0,nan,0.6595744680851063,0.42094499999708423,0.46693305532479773,0.0537673,0.0009586978127852954
1284,115755,-4.424445335851541,0,nan,0.6266666666666667,0.42019499999708765,0.4588585468191103,0.062261485,0.0009698840049289477
1285,115758,-0.08980700749407583,0,nan,0.3333333333333333,0.42017499999708774,0.41792228509344354,0.36140928,0.0010050645699569334
1286,115884,-2.4403346213216106,0,nan,0.6507936507936508,0.4195449999970906,0.6116418353446165,0.049821153,0.0010794636695035955
1287,115913,0.12557468321724818,0,nan,0.5862068965517241,0.41939999999709127,0.42465676748423975,0.041643538,0.0009202372969192421
1288,115981,-0.6722086399224791,0,nan,0.6470588235294118,0.4190599999970928,0.3957716050823901,0.052841514,0.0009380429931779337
1289,116120,-2.7985963990803295,0,nan,0.6546762589928058,0.418364999997096,0.3033617721473039,0.05329131,0.0009100564593020425
1290,116148,0.2945368970338602,0,0.54,0.6428571428571429,0.4182249999970966,0.38751410099726974,0.038622953,0.0009363909360087876
1291,116298,-3.2579917772119864,0,nan,0.66,0.4174749999971,0.5614559643494689,0.062045753,0.0009319714032850849
1292,116389,-1.3771903071899785,0,nan,0.6483516483516484,0.4170199999971021,0.22421642675197923,0.041558348,0.0009166064472602946
1293,116389,0,0,nan,0.0,0.4170149999971021,0.36060622110120444,0.0,0.0
1294,116539,-3.5593079835330226,0,nan,0.5933333333333334,0.41626499999710553,0.5397959563580197,0.057204984,0.0009777197431928167
1295,116689,-3.3667823610168184,0,nan,0.72,0.41551499999710895,0.4225601806056259,0.055232868,0.0009414110940027361
1296,116689,0,0,nan,0.0,0.41550999999710897,0.5068068757242264,0.0,0.0
1297,116839,-3.900816667984544,0,nan,0.5533333333333333,0.4147599999971124,0.27286549484711886,0.059907615,0.0009754698884595806
1298,116870,0.13368244312702637,0,nan,0.7096774193548387,0.4146049999971131,0.31143364118422234,0.051561426,0.000986031519489423
1299,117020,-3.4049943742602196,0,nan,0.68,0.4138549999971165,0.4238127706840103,0.062166575,0.000939396113390103
1300,117047,0.17777076129987202,0,nan,0.5185185185185185,0.4137199999971171,0.33848545389409385,0.027384505,0.000903118009403072
1301,117095,-0.5572449284059744,0,nan,0.5625,0.4134799999971182,0.43401926612910263,0.041713182,0.0009549089048353684
1302,117155,-0.6608234751367369,0,nan,0.6,0.4131799999971196,0.5956243809608175,0.04632865,0.0009163125469058286
1303,117155,0,0,nan,0.0,0.4131749999971196,0.30319501391986015,0.0,0.0
1304,117155,0,0,nan,0.0,0.4131699999971196,0.4170307712344295,0.0,0.0
1305,117197,-0.12618703745297233,0,nan,0.6666666666666666,0.4129599999971206,0.5515427903593443,0.045075662,0.0009278509720128828
1306,117230,0.051756090239799546,0,nan,0.6060606060606061,0.4127949999971213,0.32640587189813,0.07908336,0.0009323831014405711
1307,117259,0.1370244145838181,0,nan,0.6551724137931034,0.412649999997122,0.3069792243430914,0.029726911,0.0009368318905813042
1308,117409,-3.5704440160401254,0,nan,0.62,0.4118999999971254,0.5641447260064578,0.05692363,0.0009552856334873165
1309,117439,0.2069392256085758,0,nan,0.5333333333333333,0.4117499999971261,0.6188598349919653,0.049888693,0.0009451858282166843
1310,117439,0,0,nan,1.0,0.4117449999971261,0.3956250695313168,0.0,0.0
1311,117479,-0.21267552025433434,0,nan,0.575,0.411544999997127,0.5056073798189826,0.034707457,0.000933089001046028
1312,117592,-1.9117789094823396,0,nan,0.6460176991150443,0.4109799999971296,0.3819681322255149,0.04424837,0.0010101986532326194
1313,117592,0,0,nan,1.0,0.4109749999971296,0.34389532474451673,0.0,0.0
1314,117595,-0.08482385390453658,0,nan,0.3333333333333333,0.4109549999971297,0.2786186589249384,0.39271677,0.0009191289039639136
1315,117623,0.279076256465434,0,nan,0.8214285714285714,0.41081499999713034,0.48905960544516425,0.039805323,0.0009518448028497265
1316,117624,-0.04780828997973527,0,nan,1.0,0.4108049999971304,0.47519286532361177,0.6382916,0.000982068886514753
1317,117774,-3.5385941972560637,0,nan,0.62,0.4100549999971338,0.53336058574331,0.066974096,0.000969832237266625
1318,117924,-3.519046109870787,0,nan,0.6266666666666667,0.4093049999971372,0.3477168250652078,0.052600328,0.000971247923152987
1319,118074,-3.795522536267532,0,nan,0.64,0.4085549999971406,0.6631892398160543,0.054049365,0.0009205601531236122
1320,118127,-0.45524503620126966,0,0.38,0.6792452830188679,0.40828999999714183,0.3344089290791115,0.039182127,0.0008944904817189177
1321,118171,-0.3259026376692751,0,nan,0.5909090909090909,0.40806999999714283,0.47445526218738576,0.03739076,0.000992341397663536
1322,118321,-4.09157748856509,0,nan,0.5666666666666667,0.40731999999714624,0.6810923095683038,0.05891175,0.0009782276063924655
1323,118463,-2.542035528508259,0,nan,0.5915492957746479,0.4066099999971495,0.6237275433619903,0.052918125,0.0009409868060840739
1324,118521,-0.5630589836516479,0,nan,0.6724137931034483,0.4063199999971508,0.2718119367447267,0.07276938,0.0009329771630040467
1325,118671,-2.3685005600835702,0,nan,0.6066666666666667,0.4055699999971542,0.6927191947855055,0.054838054,0.0009875755695005258
1326,118705,0.0433918557949603,0,nan,0.6176470588235294,0.405399999997155,0.27809828609748183,0.047302853,0.0009199216857429265
1327,118705,0,0,nan,1.0,0.405394999997155,0.4968146691136693,0.0,0.0
1328,118835,-2.1256860548264864,0,nan,0.5769230769230769,0.40474499999715796,0.37996698053930467,0.047017157,0.0009078639943394452
1329,118985,-3.99505095429566,0,nan,0.6266666666666667,0.4039949999971614,0.3850766649482852,0.094726816,0.0009701003330216432
1330,119135,-4.517772901849919,0,nan,0.5933333333333334,0.4032449999971648,0.3614380193008279,0.05635287,0.0009243686895933933
1331,119136,-0.045882559466443144,0,nan,1.0,0.40323499999716483,0.46930299419219335,0.465076,0.0010058351035695523
1332,119136,0,0,nan,0.0,0.40322999999716486,0.4362470009404414,0.0,0.0
1333,119286,-3.690529059175638,0,nan,0.6533333333333333,0.40247999999716827,0.3638270490676179,0.05015679,0.0010692287050187588
1334,119436,-4.266712013703365,0,nan,0.6666666666666666,0.4017299999971717,0.46383754956902323,0.08487088,0.0009765990351055128
1335,119586,-3.729345493742815,0,nan,0.62,0.4009799999971751,0.5460358047229679,0.057324022,0.0010094082998693922
1336,119736,-3.315080098799457,0,nan,0.6466666666666666,0.4002299999971785,0.2879865456509146,0.055177353,0.0009152467490639538
1337,119808,-1.1606117753958611,0,nan,0.6944444444444444,0.39986999999718015,0.41369973216548767,0.036032423,0.0011165670621267054
1338,119834,0.22079974533010682,0,nan,0.6923076923076923,0.39973999999718074,0.2872888990568922,0.029708069,0.0009864321708356817
1339,119984,-3.6735474421113485,0,nan,0.6066666666666667,0.39898999999718415,0.28788871461666915,0.053314023,0.0009957541192610127
1340,120031,-0.3470723547405805,0,nan,0.6382978723404256,0.3987549999971852,0.593671107693316,0.049843967,0.0009695105161765551
1341,120063,0.1401023437824186,0,nan,0.59375,0.39859499999718595,0.7074396873628094,0.05210091,0.0008843033392622601
1342,120213,-3.6027287672572275,0,nan,0.5866666666666667,0.39784499999718936,0.6344710540456119,0.05207456,0.0009744384505514365
1343,120363,-4.8403052466224885,0,nan,0.6333333333333333,0.3970949999971928,0.5005970430480957,0.052334085,0.0009433282488801827
1344,120513,-3.6110014871803595,0,nan,0.6466666666666666,0.3963449999971962,0.5601462372158922,0.08428965,0.0009927463347169881
1345,120663,-3.806897695451256,0,nan,0.5666666666666667,0.3955949999971996,0.4967460684995113,0.055167206,0.0009836250395164824
1346,120813,-4.006351049847112,0,nan,0.6066666666666667,0.394844999997203,0.6523580676552265,0.05895979,0.0009820547883282417
1347,120814,-0.050496719416430164,0,nan,1.0,0.39483499999720306,0.4388465396846792,0.4625357,0.0007850263500586152
1348,120964,-3.873331290739047,0,nan,0.6533333333333333,0.3940849999972065,0.5920956399035504,0.04761925,0.000965053714462556
1349,121114,-3.6389416196861673,0,nan,0.54,0.3933349999972099,0.1375491328881165,0.056926835,0.0009764394964440725
1350,121264,-3.7068682081798965,0,0.55,0.58,0.3925849999972133,0.611805652859818,0.053094015,0.0010676444991258903
1351,121265,-0.050496532074134015,0,nan,1.0,0.39257499999721335,0.5463626569647894,0.42292494,0.0008388117421418428
1352,121291,0.3151844815455874,0,nan,0.5384615384615384,0.39244499999721394,0.2878044022555498,0.03282712,0.000938867010588113
1353,121441,-3.34401630861041,0,nan,0.6533333333333333,0.39169499999721735,0.6204184769003438,0.057190374,0.0009664611239956381
1354,121535,-1.394378768995363,0,nan,0.648936170212766,0.3912249999972195,0.5502592462944433,0.058073733,0.0009642494396564174
1355,121566,0.13711921823004125,0,nan,0.7096774193548387,0.3910699999972202,0.43002666925000144,0.048074003,0.0010023416365466773
1356,121716,-4.4464495460176225,0,nan,0.64,0.3903199999972236,0.722576956026563,0.06495157,0.0009606007785381128
1357,121866,-4.566413690897433,0,nan,0.5866666666666667,0.389569999997227,0.5638045901910078,0.08287217,0.0009333752305246889
1358,122016,-3.4781943023548747,0,nan,0.6266666666666667,0.38881999999723044,0.45050389903216753,0.08306511,0.0010197146447414223
1359,122166,-3.595732385633126,0,nan,0.64,0.38806999999723385,0.5133940744439641,0.05208697,0.0010394775995519012
1360,122316,-3.599547846553531,0,nan,0.66,0.38731999999723726,0.17825174517317727,0.050896373,0.0009566082011830682
1361,122411,-1.5498542072664079,0,nan,0.5789473684210527,0.3868449999972394,0.4198059791602407,0.056642406,0.0011376099633420573
1362,122561,-3.743887503305124,0,nan,0.5733333333333334,0.38609499999724284,0.4538371902068315,0.09627974,0.0009560960818392535
1363,122606,-0.28463665109073666,0,nan,0.6,0.38586999999724386,0.6358037693463373,0.04508394,0.0009557626591736658
1364,122636,0.17194138737202302,0,nan,0.5,0.38571999999724454,0.614631653092564,0.03865453,0.0009587752700705702
1365,122662,0.25339152070059345,0,nan,0.5769230769230769,0.38558999999724514,0.28113901536544994,0.03864657,0.0009950652926748332
1366,122689,0.20938269736644577,0,nan,0.6296296296296297,0.38545499999724575,0.3447608480558833,0.045106336,0.0009683946964624165
1367,122766,-0.7777824107586595,0,nan,0.6623376623376623,0.3850699999972475,0.36339814600771614,0.04819658,0.0010517520741967774
1368,122808,-0.22992136622104486,0,nan,0.5476190476190477,0.38485999999724846,0.6288558439344663,0.045546442,0.0009758333444118588
1369,122958,-3.603183134778737,0,nan,0.58,0.38410999999725187,0.41261377306976005,0.05289235,0.0009927434928249568
1370,122986,0.14370849977960565,0,nan,0.6071428571428571,0.3839699999972525,0.5338402802679459,0.03719788,0.0010487217244060179
1371,123013,0.19086996753098184,0,nan,0.4444444444444444,0.3838349999972531,0.32040146761465743,0.039116044,0.001097485855333852
1372,123163,-3.8168803705937187,0,nan,0.6066666666666667,0.38308499999725654,0.6188830151503072,0.07880632,0.000984390742960386
1373,123164,-0.040021268901766785,0,nan,1.0,0.3830749999972566,0.550807089720713,0.45541146,0.0009486625785939395
1374,123314,-3.54774353671863,0,nan,0.6066666666666667,0.38232499999726,0.5576832488396962,0.057482686,0.0010652236231059457
1375,123464,-3.439363699806362,0,nan,0.62,0.3815749999972634,0.7494989350545566,0.05608841,0.000981598292904285
1376,123614,-4.01538039582228,0,nan,0.56,0.3808249999972668,0.5040117358102589,0.057585366,0.0009746285491079713
1377,123643,0.0983616742455371,0,nan,0.5862068965517241,0.3806799999972675,0.5236038229807405,0.037350968,0.0010063890979930374
1378,123669,0.25157929078340113,0,nan,0.8076923076923077,0.3805499999972681,0.22510140854148444,0.03688132,0.0009229843730841262
1379,123711,-0.20344771955262309,0,nan,0.6428571428571429,0.38033999999726903,0.49855566609877366,0.029397694,0.0009331379724677564
1380,123861,-4.299516431053704,0,0.39,0.5533333333333333,0.37958999999727244,0.5343471796347837,0.062436435,0.0010003656862924495
1381,124011,-3.548208070975608,0,nan,0.6266666666666667,0.37883999999727586,0.5891434936610606,0.050423197,0.0010106695103847111
1382,124161,-3.6133264153470024,0,nan,0.5466666666666666,0.37808999999727927,0.5389641672240902,0.05568746,0.0010031548071613846
1383,124162,-0.047473172318382745,0,nan,1.0,0.3780799999972793,0.3245042555439255,0.5661821,0.0006756074435543269
1384,124312,-4.092069289820189,0,nan,0.64,0.37732999999728273,0.26370699861665486,0.08018804,0.0010612370719900355
1385,124355,-0.24183993560563577,0,nan,0.6976744186046512,0.3771149999972837,0.5323813143347775,0.032156933,0.0009476963307459427
1386,124355,0,0,nan,0.0,0.37710999999728373,0.2802203591036308,0.0,0.0
1387,124505,-4.034258037754824,0,nan,0.5266666666666666,0.37635999999728714,0.5819441145831207,0.060200702,0.0009649247174578098
1388,124551,-0.3857267629005343,0,nan,0.5869565217391305,0.3761299999972882,0.6119401795098286,0.035218164,0.0009349607603128433
1389,124572,0.37806728168322956,0,nan,0.8095238095238095,0.37602499999728867,0.2127511235827559,0.030148052,0.0009820951548005854
1390,124609,0.039674731624320114,0,nan,0.7027027027027027,0.3758399999972895,0.29101628535802926,0.041582387,0.0009251168427196004
1391,124609,0,0,nan,1.0,0.37583499999728953,0.39599519944388384,0.0,0.0
1392,124611,-0.06563959268034855,0,nan,0.5,0.3758199999972896,0.30818096036308473,0.34580988,0.0008751398709136993
1393,124651,-0.1617841928835757,0,nan,0.7,0.3756199999972905,0.5333530393366571,0.032593396,0.0010876032443775329
1394,124801,-3.614099039630854,0,nan,0.62,0.3748699999972939,0.47048106137813833,0.052539054,0.0010304397643388558
1395,124951,-3.8808763132179833,0,nan,0.5733333333333334,0.37411999999729734,0.45970723882617154,0.058818817,0.0009768762298820852
1396,125101,-3.734161139538673,0,nan,0.5466666666666666,0.37336999999730075,0.6641133062932738,0.057431392,0.0009906937546717623
1397,125242,-3.024857592990032,0,nan,0.6028368794326241,0.37266499999730396,0.32547414245970996,0.07855385,0.0009707198571166063
1398,125392,-3.8551266140760037,0,nan,0.6,0.37191499999730737,0.27410464119068384,0.11308231,0.000962722881231457
1399,125542,-3.94214821447445,0,nan,0.56,0.3711649999973108,0.5128842316582641,0.052919436,0.0010364168515661731
1400,125570,0.09288728022184567,0,nan,0.5,0.3710249999973114,0.32887559350328804,0.0330332,0.0012164241603126616
1401,125720,-4.201263954671471,0,nan,0.5866666666666667,0.37027499999731484,0.638512380535098,0.05579612,0.0010807574304635636
1402,125870,-3.5146112171237442,0,nan,0.64,0.36952499999731825,0.4720847205386878,0.05223876,0.0010390605377809455
1403,125871,-0.046125117836675944,0,nan,0.0,0.3695149999973183,0.466681916516134,0.5201615,0.001071709324605763
1404,125972,-1.4113886770015767,0,nan,0.6336633663366337,0.3690099999973206,0.5300718647860629,0.054348305,0.0010412457438835892
1405,126002,0.14308531993418383,0,nan,0.6,0.3688599999973213,0.26175384085542447,0.041677117,0.001027783498284407
1406,126003,-0.03645163704961657,0,nan,2.0,0.3688499999973213,0.38440480783562503,0.7117553,0.0008203214092645794
1407,126028,0.2505977827089919,0,nan,0.68,0.3687249999973219,0.27063495237873314,0.032108143,0.0010052852088119834
1408,126178,-3.5546198350129403,0,nan,0.6133333333333333,0.3679749999973253,0.5343124029150513,0.054392546,0.0010392845097036722
1409,126328,-3.4485337389064683,0,nan,0.56,0.3672249999973287,0.3253614496312986,0.055584196,0.0010500189109006897
1410,126478,-3.704009689964605,0,0.53,0.5066666666666667,0.36647499999733213,0.37445543623484767,0.10304195,0.0010158336187790459
1411,126509,0.12220397470313016,0,nan,0.6451612903225806,0.36631999999733283,0.649596914482085,0.039301578,0.0009349460456325042
1412,126510,-0.04740580948861595,0,nan,0.0,0.3663099999973329,0.4658838595649414,0.6629982,0.0006307301227934659
1413,126559,-0.2597722126252572,0,nan,0.673469387755102,0.366064999997334,0.1657166953558939,0.03241695,0.0012825731608579506
1414,126709,-3.54868803293016,0,nan,0.56,0.3653149999973374,0.5173594172149514,0.05499865,0.000998638677992858
1415,126792,-1.2512886736017101,0,nan,0.43373493975903615,0.3648999999973393,0.6954629291698045,0.04022315,0.001024005150545882
1416,126828,-0.04783998970969461,0,nan,0.5,0.3647199999973401,0.6977396896007974,0.043501005,0.0009385069606651086
1417,126978,-4.046457775566523,0,nan,0.5533333333333333,0.36396999999734353,0.44446221619806686,0.056991693,0.0010558469087118283
1418,127128,-3.6422988992353296,0,nan,0.5466666666666666,0.36321999999734694,0.38260513204674096,0.059368707,0.0009832387102263359
1419,127158,0.21429140829634807,0,nan,0.5,0.3630699999973476,0.6642486344299277,0.043150563,0.0010662755676700423
1420,127159,-0.030355886889044677,0,nan,0.0,0.36305999999734767,0.4096700453397614,0.48841304,0.0017578076804056764
1421,127244,-1.353247519064056,0,nan,0.6,0.3626349999973496,0.36196456139744004,0.05279836,0.001070041100234341
1422,127394,-3.487960894205479,0,nan,0.6533333333333333,0.361884999997353,0.6460503000576031,0.059643745,0.0009573362544567014
1423,127544,-3.994137830839941,0,nan,0.6133333333333333,0.36113499999735643,0.5303224833361121,0.056658935,0.0009875282147550025
1424,127575,0.09915954756131173,0,nan,0.5806451612903226,0.36097999999735714,0.451658875005465,0.035581134,0.0009015067527446174
1425,127725,-3.341360757797936,0,nan,0.6266666666666667,0.36022999999736055,0.39063970916541046,0.058106396,0.0009859573769305523
1426,127875,-3.5900980046726905,0,nan,0.58,0.35947999999736396,0.45314638424984083,0.05766696,0.0010035446552016463
1427,127901,0.19436461634672475,0,nan,0.6538461538461539,0.35934999999736456,0.17781693069343113,0.027978987,0.000967691077116447
1428,128051,-3.845411617639475,0,nan,0.6,0.35859999999736797,0.5119849692597088,0.053540986,0.0010255412089948852
1429,128051,0,0,nan,1.0,0.358594999997368,0.4676114321573106,0.0,0.0
1430,128201,-4.401151387438173,0,nan,0.5133333333333333,0.3578449999973714,0.39805819851383273,0.08217252,0.0010225990641629322
1431,128203,-0.06540888895299785,0,nan,1.0,0.3578299999973715,0.27115177706790583,0.43060735,0.0008947804890340194
1432,128258,-0.5127750560582776,0,nan,0.6181818181818182,0.3575549999973727,0.4935223268129215,0.03834598,0.0010833177890162914
1433,128408,-3.4919448025972004,0,nan,0.5333333333333333,0.35680499999737614,0.5123640362288291,0.055033397,0.0010481952407280914
1434,128558,-3.5173221680655793,0,nan,0.54,0.35605499999737955,0.42983124051853555,0.068380184,0.000991034689747418
1435,128587,0.11554670400423206,0,nan,0.6206896551724138,0.3559099999973802,0.38805284544041535,0.047069583,0.0010254557308708799
1436,128587,0,0,nan,1.0,0.35590499999738023,0.3862839667373734,0.0,0.0
1437,128657,-0.9558338462554052,0,nan,0.6857142857142857,0.3555549999973818,0.4094224118196168,0.04420922,0.0009768195812024975
1438,128699,-0.20732126920937133,0,nan,0.5,0.3553449999973828,0.5716848521718528,0.040530458,0.000906909242205854
1439,128849,-3.4008610256255953,0,nan,0.5933333333333334,0.3545949999973862,0.5630405485432028,0.0558956,0.0010275168600492178
