episode,frames,return,Lc,La,Lbc,ratio,eps
1086,97061,26.50931797774493,0.8007129430770874,-0.0876154974102974,0.028199434280395508,0.5795454545454546,0.5624599999971336
1087,97121,26.144850294609935,0.7480857372283936,-0.11522433906793594,0.004628184251487255,0.5333333333333333,0.5621599999971316
1088,97271,1.6996437776923488,0.35218870639801025,-0.11761584877967834,0.007436720188707113,0.5133333333333333,0.5614099999971267
1089,97272,-8.104767040359352,1.743208646774292,-0.12334376573562622,0.006133867893368006,1.0,0.5614049999971267
1090,97363,30.961543254816988,1.2833938598632812,-0.13302911818027496,0.006688411813229322,0.6813186813186813,0.5609499999971237
1091,97447,27.741419532801324,0.6371178030967712,-0.11769264936447144,0.010150689631700516,0.5714285714285714,0.5605299999971209
1092,97512,27.1860411422778,0.856392502784729,-0.10716687887907028,0.00473930686712265,0.6,0.5602049999971188
1093,97647,19.209241815417666,8.732589721679688,-0.13158966600894928,0.002124950522556901,0.6296296296296297,0.5595299999971144
1094,97740,31.58551614317065,0.7183390855789185,-0.1102038025856018,0.0066270893439650536,0.5591397849462365,0.5590649999971113
1095,97809,26.06567129212357,1.0293632745742798,-0.12563060224056244,0.0057380311191082,0.5797101449275363,0.5587199999971091
1096,97895,27.983281621157335,1.4748483896255493,-0.12408887594938278,0.004365449771285057,0.5813953488372093,0.5582899999971063
1097,97995,-15.035538691666597,0.7023509740829468,-0.11638926714658737,0.005765384063124657,0.54,0.557789999997103
1098,98063,-7.7036131179216865,3.3048949241638184,-0.11273803561925888,0.003622201504185796,0.6176470588235294,0.5574499999971008
1099,98151,29.079289226417693,0.2380741536617279,-0.10212893038988113,0.007262325845658779,0.5568181818181818,0.5570099999970979
1100,98232,28.707381315578374,0.4652501344680786,-0.11790283024311066,0.00380248692817986,0.5185185185185185,0.5566049999970952
1101,98297,24.159969302932723,0.9470086097717285,-0.10815925151109695,0.016273653134703636,0.4307692307692308,0.5562799999970931
1102,98359,26.636078865337716,0.43287956714630127,-0.12774185836315155,0.002477532485499978,0.5967741935483871,0.5559699999970911
1103,98456,27.057658341418524,0.9026215672492981,-0.1231667622923851,0.0104842409491539,0.4742268041237113,0.5554849999970879
1104,98540,30.177478482848578,1.2037994861602783,-0.11398275941610336,0.004015753045678139,0.5476190476190477,0.5550649999970851
1105,98645,28.45097183801275,0.2144957184791565,-0.11234396696090698,0.014370796270668507,0.5047619047619047,0.5545399999970817
1106,98648,-10.306729571429997,10.38992691040039,-0.09952520579099655,0.001220405800268054,0.3333333333333333,0.5545249999970816
1107,98727,27.600025822974025,0.4133080244064331,-0.11996418982744217,0.005631871055811644,0.6455696202531646,0.554129999997079
1108,98821,31.142533780663502,1.2465975284576416,-0.11425813287496567,0.011512062512338161,0.6063829787234043,0.5536599999970759
1109,98888,26.465053813660475,0.45216721296310425,-0.13252851366996765,0.0038119186647236347,0.5373134328358209,0.5533249999970737
1110,98978,24.749320980218506,1.7692391872406006,-0.1273588091135025,0.005573061760514975,0.5888888888888889,0.5528749999970708
1111,99044,25.785485970633722,0.2522391378879547,-0.11570769548416138,0.006742441561073065,0.696969696969697,0.5525449999970686
1112,99106,25.81878312677127,8.83304500579834,-0.1165396198630333,0.0030679157935082912,0.4838709677419355,0.5522349999970666
1113,99171,24.554587752800984,0.6956300735473633,-0.11000235378742218,0.012609112076461315,0.4307692307692308,0.5519099999970645
1114,99265,31.713607305769415,1.9718151092529297,-0.1194358840584755,0.015025757253170013,0.7021276595744681,0.5514399999970614
1115,99376,30.136016783585667,0.3736270070075989,-0.12610818445682526,0.005337938666343689,0.5045045045045045,0.5508849999970578
1116,99479,24.083518130011253,1.0877692699432373,-0.10766975581645966,0.00435672327876091,0.47572815533980584,0.5503699999970544
1117,99566,28.315232031535885,0.4825285077095032,-0.11224115639925003,0.013933414593338966,0.5402298850574713,0.5499349999970515
1118,99647,29.766594575147963,7.76125431060791,-0.13096995651721954,0.004811386577785015,0.5802469135802469,0.5495299999970489
1119,99715,27.798397065782616,8.049887657165527,-0.11254844814538956,0.009490608237683773,0.6176470588235294,0.5491899999970467
1120,99803,14.96236240375785,0.7566863298416138,-0.10690083354711533,0.011521724984049797,0.48863636363636365,0.5487499999970438
1121,99867,26.610870928919525,1.220313310623169,-0.11527475714683533,0.012055544182658195,0.5,0.5484299999970417
1122,99947,29.093174053231436,1.448357343673706,-0.10606226325035095,0.011692156083881855,0.5125,0.548029999997039
1123,100035,-8.969085787752226,0.853381335735321,-0.1059974953532219,0.010176555253565311,0.6136363636363636,0.5475899999970362
1124,100116,28.253344331200164,1.1594263315200806,-0.14411966502666473,0.0042113917879760265,0.5679012345679012,0.5471849999970335
1125,100196,27.707192158844798,0.4380289316177368,-0.11630167067050934,0.015751734375953674,0.5625,0.5467849999970309
1126,100252,24.196130822777477,0.4963214695453644,-0.11822356283664703,0.0027120669838041067,0.48214285714285715,0.5465049999970291
1127,100327,26.42627986512911,0.35311365127563477,-0.14045517146587372,0.007360188756138086,0.5333333333333333,0.5461299999970266
1128,100424,27.139851126352426,0.28837159276008606,-0.11380878835916519,0.005711913574486971,0.5876288659793815,0.5456449999970234
1129,100519,28.336567469066743,0.4914521872997284,-0.11764363199472427,0.006197554059326649,0.5789473684210527,0.5451699999970203
1130,100601,29.733410615059594,0.4639608860015869,-0.1502571851015091,0.0027306305710226297,0.5121951219512195,0.5447599999970176
1131,100689,30.24743994733524,0.26264357566833496,-0.1354272961616516,0.004431687295436859,0.45454545454545453,0.5443199999970147
1132,100785,28.4591113436335,0.8546752333641052,-0.11242501437664032,0.0038547248113900423,0.5625,0.5438399999970116
1133,100844,25.156652443800276,0.21818920969963074,-0.12818241119384766,0.00361061142757535,0.576271186440678,0.5435449999970097
1134,100938,31.701222074066767,0.4861387014389038,-0.12257999926805496,0.0030969749204814434,0.574468085106383,0.5430749999970066
1135,101064,26.47828604765067,0.9729964137077332,-0.1306646764278412,0.0025968248955905437,0.5714285714285714,0.5424449999970025
1136,101148,30.390134064060035,0.21826623380184174,-0.125956729054451,0.004973658360540867,0.5238095238095238,0.5420249999969997
1137,101249,22.047546418481193,0.2525831460952759,-0.13324332237243652,0.0015370843466371298,0.504950495049505,0.5415199999969964
1138,101338,30.806401851175117,0.2417585551738739,-0.12631498277187347,0.005082024727016687,0.5617977528089888,0.5410749999969935
1139,101428,29.09087303358602,0.279509961605072,-0.10816934704780579,0.002015126636251807,0.5222222222222223,0.5406249999969905
1140,101511,27.18814406444002,0.646547257900238,-0.14060327410697937,0.005001395475119352,0.5180722891566265,0.5402099999969878
1141,101591,29.429876428642167,0.877171516418457,-0.11858948320150375,0.006177790462970734,0.575,0.5398099999969852
1142,101684,29.50973681921986,0.5742771625518799,-0.10302355885505676,0.009928073734045029,0.5161290322580645,0.5393449999969822
1143,101774,32.298068485776994,0.984510064125061,-0.1299881637096405,0.004572595003992319,0.5888888888888889,0.5388949999969792
1144,101833,26.812908626239967,1.871728777885437,-0.11541034281253815,0.0036464021541178226,0.4915254237288136,0.5385999999969773
1145,101917,25.17250405946178,0.3379698693752289,-0.132071390748024,0.0028003256302326918,0.5714285714285714,0.5381799999969745
1146,102004,25.743768012724452,0.6940677165985107,-0.1126946210861206,0.016615990549325943,0.5172413793103449,0.5377449999969717
1147,102093,26.76153345708255,0.3959106206893921,-0.11536629498004913,0.003943999297916889,0.4943820224719101,0.5372999999969688
1148,102150,24.629673353429755,0.39165693521499634,-0.1286967247724533,0.006780344061553478,0.47368421052631576,0.5370149999969669
1149,102229,27.74749471982047,4.705312252044678,-0.12151277810335159,0.01405374240130186,0.5189873417721519,0.5366199999969643
1150,102308,27.940711922228324,0.16811060905456543,-0.13140492141246796,0.0069798193871974945,0.4936708860759494,0.5362249999969617
1151,102394,26.74976910393317,0.20529091358184814,-0.13696163892745972,0.0026839813217520714,0.46511627906976744,0.5357949999969589
1152,102476,26.564679185785657,0.49420055747032166,-0.11210215836763382,0.011354297399520874,0.5609756097560976,0.5353849999969562
1153,102565,32.36792791606727,3.356916904449463,-0.12707720696926117,0.0,0.651685393258427,0.5349399999969533
1154,102654,26.89341114735503,0.9828446507453918,-0.12232090532779694,0.002399376593530178,0.5056179775280899,0.5344949999969504
1155,102747,30.716176288559506,2.4611878395080566,-0.11576122045516968,0.002534327795729041,0.5698924731182796,0.5340299999969473
1156,102833,30.17312454795869,0.6662238836288452,-0.13195887207984924,0.0040112147107720375,0.6046511627906976,0.5335999999969445
1157,102906,26.092699780270152,0.4709824323654175,-0.12927550077438354,0.003909411374479532,0.4657534246575342,0.5332349999969421
1158,102984,27.85281145476761,1.3190075159072876,-0.1164560616016388,0.01194355171173811,0.44871794871794873,0.5328449999969396
1159,103067,26.736443985380184,0.3318774700164795,-0.12369781732559204,0.004341704770922661,0.5421686746987951,0.5324299999969369
1160,103153,28.441088856358803,0.4496559500694275,-0.12197311967611313,0.01282387413084507,0.6162790697674418,0.531999999996934
1161,103224,21.624712065811273,0.40521252155303955,-0.11148915439844131,0.012186282314360142,0.39436619718309857,0.5316449999969317
1162,103225,-8.089883117011192,3.857121467590332,-0.11148915439844131,0.012186282314360142,1.0,0.5316399999969317
1163,103306,27.089189174021314,0.4670220911502838,-0.13020947575569153,0.005883085075765848,0.5061728395061729,0.531234999996929
1164,103431,24.810865407747347,1.440679907798767,-0.12466181069612503,0.003985027316957712,0.488,0.5306099999969249
1165,103494,23.828806627181464,0.28289133310317993,-0.11267369985580444,0.0036532601807266474,0.5555555555555556,0.5302949999969229
1166,103581,28.327103208723557,0.34385210275650024,-0.12448520958423615,0.002422359772026539,0.5517241379310345,0.52985999999692
1167,103660,-5.317763830506248,0.6374912261962891,-0.12496055662631989,0.005828485824167728,0.5063291139240507,0.5294649999969174
1168,103741,27.582298351010863,9.112503051757812,-0.13549646735191345,0.00422745430842042,0.5061728395061729,0.5290599999969148
1169,103820,25.859322838657675,0.6432240605354309,-0.1371190994977951,0.004991122987121344,0.46835443037974683,0.5286649999969122
1170,103900,28.75885976740723,0.20197081565856934,-0.12414830178022385,0.0016340069705620408,0.5375,0.5282649999969096
1171,103992,27.120294683863392,0.47326064109802246,-0.11361826211214066,0.0061772107146680355,0.5,0.5278049999969066
1172,104075,-51.1031556793298,0.50981605052948,-0.13363514840602875,0.0,0.5542168674698795,0.5273899999969038
1173,104224,23.736995588827646,0.2680369019508362,-0.13103680312633514,0.005229557398706675,0.5436241610738255,0.526644999996899
1174,104310,25.56391532948993,0.39837175607681274,-0.1278969794511795,0.003526829881593585,0.5348837209302325,0.5262149999968961
1175,104373,24.13987256427683,0.21431660652160645,-0.11998981237411499,0.004579409956932068,0.49206349206349204,0.5258999999968941
1176,104467,27.601866030560334,1.0929124355316162,-0.13275475800037384,0.0024780340027064085,0.5957446808510638,0.525429999996891
1177,104561,29.62169818280885,2.6919260025024414,-0.1292935460805893,0.005898355506360531,0.5425531914893617,0.5249599999968879
1178,104644,28.902014843285823,0.30293887853622437,-0.1306440234184265,0.008198550902307034,0.5180722891566265,0.5245449999968852
1179,104705,26.789668891063712,1.569251298904419,-0.13286617398262024,0.005255893338471651,0.5737704918032787,0.5242399999968832
1180,104707,-8.826882597106778,0.5482854843139648,-0.10793562233448029,0.0019586654379963875,0.0,0.5242299999968831
1181,104804,27.229108783873293,0.5569149851799011,-0.12150073051452637,0.014234396629035473,0.5876288659793815,0.52374499999688
1182,104891,29.806640567132614,0.2916753888130188,-0.11936226487159729,0.0024614413268864155,0.5517241379310345,0.5233099999968771
1183,104971,28.147616048465785,0.37794119119644165,-0.12432944774627686,0.008691520430147648,0.4625,0.5229099999968745
1184,105053,28.390650408561307,6.494754791259766,-0.13750779628753662,0.0,0.45121951219512196,0.5224999999968718
1185,105134,26.713896494404437,0.937578022480011,-0.1157786175608635,0.007883893325924873,0.5185185185185185,0.5220949999968691
1186,105211,26.33945738880994,0.4385024905204773,-0.12069208920001984,0.005017044022679329,0.5064935064935064,0.5217099999968666
1187,105295,30.290288955841035,0.31776171922683716,-0.12065771222114563,0.009048061445355415,0.6071428571428571,0.5212899999968639
1188,105353,23.92077640667592,0.2331584095954895,-0.12084447592496872,0.005413626320660114,0.4827586206896552,0.520999999996862
1189,105428,25.73242896556653,0.901337742805481,-0.12987171113491058,0.00123033975251019,0.41333333333333333,0.5206249999968595
1190,105538,24.67277398471564,0.5199493765830994,-0.13050051033496857,0.009145299904048443,0.4727272727272727,0.5200749999968559
1191,105632,31.384782079679496,0.8914482593536377,-0.13330550491809845,0.0019664466381073,0.6063829787234043,0.5196049999968528
1192,105718,28.88084051890639,0.509926974773407,-0.12042822688817978,0.004659016616642475,0.5465116279069767,0.51917499999685
1193,105797,18.428398794870382,0.35538285970687866,-0.09487611055374146,0.008532881736755371,0.4050632911392405,0.5187799999968474
1194,105862,25.852537020418488,1.2952501773834229,-0.12457580119371414,0.0018208400579169393,0.5076923076923077,0.5184549999968453
1195,105941,27.44341569667648,0.6292933821678162,-0.1124054342508316,0.009490775875747204,0.5063291139240507,0.5180599999968427
1196,106021,29.230133946877807,0.2736484706401825,-0.12163645774126053,0.01793242059648037,0.5125,0.5176599999968401
1197,106112,27.16969295379213,9.872055053710938,-0.11785997450351715,0.0008004959090612829,0.5494505494505495,0.5172049999968371
1198,106201,27.419595756151086,1.2573270797729492,-0.12120743840932846,0.002927643246948719,0.449438202247191,0.5167599999968342
1199,106302,20.77247600402116,0.9699411392211914,-0.11453405022621155,0.01764567382633686,0.5346534653465347,0.5162549999968309
1200,106384,28.120563095794594,0.4426363706588745,-0.11718891561031342,0.0067557841539382935,0.45121951219512196,0.5158449999968282
1201,106386,-10.206510774120595,0.17030903697013855,-0.12429481744766235,0.0034244637936353683,0.5,0.5158349999968281
1202,106470,27.730982484901038,0.306626558303833,-0.1098313182592392,0.00486472062766552,0.4523809523809524,0.5154149999968254
1203,106563,27.92122241868664,0.8910991549491882,-0.10368920862674713,0.015529725700616837,0.5053763440860215,0.5149499999968223
1204,106663,29.695623517729317,0.5197659730911255,-0.11627953499555588,0.004335592035204172,0.5,0.5144499999968191
1205,106721,24.66557327148476,0.24398761987686157,-0.12590068578720093,0.004324870649725199,0.5,0.5141599999968172
1206,106814,30.202307257310885,0.2846599817276001,-0.11484090238809586,0.0007105838740244508,0.4731182795698925,0.5136949999968141
1207,106874,23.914599219083748,0.25320303440093994,-0.10841228067874908,0.006929602473974228,0.48333333333333334,0.5133949999968122
1208,106932,23.59277199996555,4.660813331604004,-0.1021919772028923,0.015418264083564281,0.5517241379310345,0.5131049999968103
1209,106993,26.34118138666234,0.2425762563943863,-0.10827042907476425,0.0036687457468360662,0.5901639344262295,0.5127999999968083
1210,107058,26.792452714966963,8.553565979003906,-0.11222384870052338,0.017137732356786728,0.4461538461538462,0.5124749999968061
1211,107120,25.32332644919328,0.5217058658599854,-0.12386608123779297,0.004049867391586304,0.43548387096774194,0.5121649999968041
1212,107202,26.975614427273662,0.26732712984085083,-0.09679515659809113,0.015391498804092407,0.5487804878048781,0.5117549999968014
1213,107263,23.38412990607841,0.14980372786521912,-0.1232769638299942,0.0035287137143313885,0.5245901639344263,0.5114499999967994
1214,107322,24.042036028941318,0.3973338007926941,-0.12318681925535202,0.0028238953091204166,0.4915254237288136,0.5111549999967975
1215,107383,24.282712130646896,0.7252470850944519,-0.1013321653008461,0.009232093580067158,0.5409836065573771,0.5108499999967955
1216,107439,24.395583441606995,0.9658768177032471,-0.12801945209503174,0.004880167078226805,0.48214285714285715,0.5105699999967936
1217,107516,28.025912000395202,0.43136143684387207,-0.11131976544857025,0.010170897468924522,0.5324675324675324,0.5101849999967911
1218,107599,30.36867255948522,0.47619539499282837,-0.12780769169330597,0.0028702421113848686,0.5542168674698795,0.5097699999967884
1219,107691,-4.635517876227724,1.0332716703414917,-0.12376784533262253,0.0004934972967021167,0.5,0.5093099999967854
1220,107762,-15.121344427587509,1.5952484607696533,-0.12311142683029175,0.005384847056120634,0.5070422535211268,0.5089549999967831
1221,107854,30.302857362136827,0.2080962061882019,-0.13352148234844208,0.00491900322958827,0.5434782608695652,0.50849499999678
1222,107912,24.678353434122528,1.1568915843963623,-0.12290269881486893,0.005995799787342548,0.5,0.5082049999967782
1223,107995,28.426637287419894,1.204688310623169,-0.11189427226781845,0.005089262966066599,0.4939759036144578,0.5077899999967754
1224,108081,29.61162558982734,1.1493728160858154,-0.1242704838514328,0.006983101833611727,0.5232558139534884,0.5073599999967726
1225,108164,27.841135966335198,0.4904833734035492,-0.1205311045050621,0.0016639229143038392,0.43373493975903615,0.5069449999967699
1226,108244,29.462893515482463,0.40399056673049927,-0.1311723291873932,0.01004866510629654,0.5,0.5065449999967673
1227,108329,24.669479528388976,0.4766240417957306,-0.11218700557947159,0.018137285485863686,0.43529411764705883,0.5061199999967645
1228,108391,26.57255357667354,0.2929571866989136,-0.14032338559627533,0.003026263788342476,0.5483870967741935,0.5058099999967625
1229,108392,-8.148699506691353,0.569381594657898,-0.13162098824977875,0.016267899423837662,0.0,0.5058049999967624
1230,108473,26.15563767275535,0.5069137811660767,-0.13037624955177307,0.003555790288373828,0.5679012345679012,0.5053999999967598
1231,108553,27.30398355355141,0.903048038482666,-0.11820025742053986,0.006742009427398443,0.55,0.5049999999967572
1232,108643,30.14038621570365,0.3179626762866974,-0.12531296908855438,0.0068179164081811905,0.5,0.5045499999967542
1233,108750,-9.050001635571764,1.6576117277145386,-0.12228263169527054,0.002809633268043399,0.45794392523364486,0.5040149999967507
1234,108812,26.18035699870137,0.5551583766937256,-0.12423066794872284,0.0029730014503002167,0.5967741935483871,0.5037049999967487
1235,108911,31.225566395574752,0.7304292321205139,-0.09827229380607605,0.020419031381607056,0.5252525252525253,0.5032099999967454
1236,108972,25.01222447423,2.362271308898926,-0.09439218044281006,0.010153810493648052,0.4098360655737705,0.5029049999967434
1237,109055,28.41728580504235,8.659817695617676,-0.12673255801200867,0.0024597528390586376,0.4819277108433735,0.5024899999967407
1238,109115,26.710672726165164,0.34003621339797974,-0.12545965611934662,0.004395175725221634,0.48333333333333334,0.5021899999967387
1239,109128,-12.128480763218509,0.8619192838668823,-0.10719076544046402,0.006621071137487888,0.6923076923076923,0.5021249999967383
1240,109192,24.811109760380603,1.335660457611084,-0.10853993892669678,0.0076578943990170956,0.453125,0.5018049999967362
1241,109255,23.93799495642681,1.9341986179351807,-0.11769881099462509,0.0072458889335393906,0.5079365079365079,0.5014899999967342
1242,109337,29.72330978548399,0.5877317190170288,-0.1159413754940033,0.003482797183096409,0.4878048780487805,0.5010799999967315
1243,109443,31.771730416024006,0.6666761636734009,-0.09258990734815598,0.00829699169844389,0.5471698113207547,0.500549999996728
1244,109540,26.938369343749297,1.064414381980896,-0.12486457824707031,0.002468582708388567,0.4948453608247423,0.5000649999967248
1245,109598,26.084180364918236,1.0689516067504883,-0.10606305301189423,0.007321858312934637,0.5344827586206896,0.4997749999967255
1246,109679,25.74685539765355,2.5842480659484863,-0.11677251756191254,0.0014088894240558147,0.4444444444444444,0.4993699999967273
1247,109804,20.617361096289045,0.21880759298801422,-0.1277475208044052,0.0025242355186492205,0.472,0.49874499999673017
1248,109891,29.932005886174277,0.5143870115280151,-0.12645108997821808,0.004436059854924679,0.5172413793103449,0.49830999999673214
1249,109978,27.436159834650876,0.23997919261455536,-0.10774683952331543,0.0035732160322368145,0.4367816091954023,0.4978749999967341
1250,110064,29.778836809566833,0.8217157125473022,-0.11006715893745422,0.0037897834554314613,0.46511627906976744,0.4974449999967361
1251,110169,30.204195060484228,1.7059886455535889,-0.09383067488670349,0.00651538884267211,0.44761904761904764,0.49691999999673847
1252,110230,25.019073377890397,0.4425264000892639,-0.11610563099384308,0.004505322780460119,0.47540983606557374,0.49661499999673986
1253,110314,29.641138400732167,0.6923086643218994,-0.09997483342885971,0.002224990166723728,0.47619047619047616,0.49619499999674177
1254,110377,26.518478252421005,1.018206000328064,-0.11403991281986237,0.0036197109147906303,0.5079365079365079,0.4958799999967432
1255,110466,29.090676543874196,8.609172821044922,-0.10956795513629913,0.0051706572994589806,0.4943820224719101,0.49543499999674523
1256,110474,-7.197142312640418,2.821821928024292,-0.11848702281713486,0.004619128070771694,0.625,0.4953949999967454
1257,110475,-10.082276555986576,0.880354642868042,-0.11848702281713486,0.004619128070771694,1.0,0.49538999999674543
1258,110556,28.485344245760658,1.028048038482666,-0.11310452967882156,0.006294005550444126,0.5185185185185185,0.4949849999967473
1259,110653,27.470808908746623,0.4928255081176758,-0.11882787197828293,0.004466190468519926,0.44329896907216493,0.4944999999967495
1260,110727,27.80559393459557,1.3531489372253418,-0.0961408019065857,0.005778694525361061,0.47297297297297297,0.49412999999675117
1261,110819,27.459667367895698,6.556038856506348,-0.11442078649997711,0.00793280079960823,0.45652173913043476,0.49366999999675326
1262,110884,26.64730171173253,8.016822814941406,-0.12167762219905853,0.014098703861236572,0.5692307692307692,0.49334499999675474
1263,110973,30.074213292242927,0.4883963167667389,-0.11162544786930084,0.003031049622222781,0.5056179775280899,0.49289999999675677
1264,111049,23.288736324042,0.5763074159622192,-0.11867982149124146,0.008986607193946838,0.4342105263157895,0.4925199999967585
1265,111131,26.472208329288925,1.920573115348816,-0.10197529196739197,0.009968350641429424,0.4146341463414634,0.49210999999676036
1266,111212,25.906241564676055,0.8788154721260071,-0.1129055768251419,0.0023525587748736143,0.49382716049382713,0.4917049999967622
1267,111310,27.3639712121994,0.6258417367935181,-0.09112337231636047,0.014670178294181824,0.45918367346938777,0.49121499999676443
1268,111372,27.312953243601232,1.3190128803253174,-0.12228855490684509,0.009690258651971817,0.5645161290322581,0.49090499999676585
1269,111437,24.940250679759803,1.6497621536254883,-0.1302667111158371,0.0033421728294342756,0.46153846153846156,0.4905799999967673
1270,111521,28.725510929663997,0.5182655453681946,-0.11239013075828552,0.003586034756153822,0.44047619047619047,0.49015999999676924
1271,111529,-6.998136892841574,2.5687384605407715,-0.12413883954286575,0.00695311464369297,0.375,0.4901199999967694
1272,111620,27.48144503445898,0.5044618844985962,-0.12768502533435822,0.0016714882804080844,0.46153846153846156,0.4896649999967715
1273,111706,25.49494250301409,8.811742782592773,-0.11666137725114822,0.004560370463877916,0.43023255813953487,0.48923499999677345
1274,111763,26.063284330101173,1.5365105867385864,-0.11070569604635239,0.002527687232941389,0.5614035087719298,0.48894999999677474
1275,111866,30.82509572041397,1.751477837562561,-0.11496053636074066,0.0042784204706549644,0.5825242718446602,0.4884349999967771
1276,111929,27.07590905055998,0.9859532713890076,-0.12869413197040558,0.006773372646421194,0.6031746031746031,0.4881199999967785
1277,111930,-8.155570911201638,0.23993542790412903,-0.11772428452968597,0.005927123129367828,1.0,0.48811499999677854
1278,112024,28.343244202628668,0.7143096923828125,-0.12454762309789658,0.0044862087815999985,0.48936170212765956,0.4876449999967807
1279,112092,28.02811221405697,0.27203989028930664,-0.10649348050355911,0.006845136173069477,0.5441176470588235,0.48730499999678223
1280,112158,27.857563474289407,0.4299603998661041,-0.11337316781282425,0.0023874370381236076,0.5606060606060606,0.48697499999678373
1281,112261,25.789599907878813,0.9522572755813599,-0.1290486454963684,0.002385419560596347,0.4174757281553398,0.4864599999967861
1282,112318,25.44485720970123,0.5470408797264099,-0.10529956966638565,0.003460519015789032,0.47368421052631576,0.48617499999678737
1283,112417,26.984762278891495,0.629969596862793,-0.11926280707120895,0.0039048625621944666,0.5050505050505051,0.4856799999967896
1284,112500,28.76270177676693,0.8475018739700317,-0.12487083673477173,0.006890951655805111,0.4939759036144578,0.4852649999967915
1285,112586,26.54800388544848,0.3083464205265045,-0.13547243177890778,0.0015541785396635532,0.45348837209302323,0.48483499999679347
1286,112665,26.417740720759635,0.39709025621414185,-0.12252036482095718,0.008786891587078571,0.4936708860759494,0.48443999999679527
1287,112745,29.57889521306767,2.446810722351074,-0.11751475185155869,0.005173662677407265,0.5,0.4840399999967971
1288,112832,30.646624921115624,1.087903618812561,-0.10134300589561462,0.0265949796885252,0.5517241379310345,0.48360499999679907
1289,112890,26.669731642066257,1.1626756191253662,-0.11623015254735947,0.005398453678935766,0.5517241379310345,0.4833149999968004
1290,112957,28.04349621726795,0.3314443826675415,-0.13004867732524872,0.001385838957503438,0.5074626865671642,0.4829799999968019
1291,113018,25.869890297874942,8.295821189880371,-0.1284266710281372,0.004277918487787247,0.4426229508196721,0.4826749999968033
1292,113078,26.744665774318026,4.5979132652282715,-0.13538135588169098,0.00160497787874192,0.55,0.48237499999680467
1293,113164,31.957346600872487,1.2334617376327515,-0.12060093134641647,0.0037224548868834972,0.6395348837209303,0.4819449999968066
1294,113225,23.594964008455513,0.3061044216156006,-0.09158597886562347,0.0016913405852392316,0.4262295081967213,0.481639999996808
1295,113313,27.753457828368905,9.12499713897705,-0.13522778451442719,0.003263309830799699,0.45454545454545453,0.48119999999681
1296,113396,27.669742740188155,2.103304862976074,-0.12238933891057968,0.004246031865477562,0.4457831325301205,0.4807849999968119
1297,113487,31.138318350411325,0.6888772249221802,-0.1084442138671875,0.008940208703279495,0.4835164835164835,0.48032999999681397
1298,113572,29.81295990232586,0.30296385288238525,-0.11872801184654236,0.0017976206727325916,0.5058823529411764,0.4799049999968159
1299,113631,26.487249147490374,0.2908860146999359,-0.1130998283624649,0.0056044976226985455,0.4406779661016949,0.47960999999681725
1300,113719,26.822119933484323,0.19740723073482513,-0.11482417583465576,0.006080441176891327,0.4659090909090909,0.47916999999681925
1301,113765,-14.886670511242205,0.5392870903015137,-0.10659044981002808,0.0011557892430573702,0.45652173913043476,0.4789399999968203
1302,113839,24.16903479575565,0.7979440689086914,-0.11983966827392578,0.005309817846864462,0.4864864864864865,0.478569999996822
1303,113902,26.015793698019074,0.7006248235702515,-0.10927249491214752,0.004244556184858084,0.4444444444444444,0.4782549999968234
1304,113978,27.142749443706037,0.7980042099952698,-0.12366972118616104,0.007618969306349754,0.39473684210526316,0.47787499999682514
1305,114065,27.857101238790285,0.7229924201965332,-0.11143557727336884,0.008474089205265045,0.4827586206896552,0.4774399999968271
1306,114132,27.914183865746676,0.5279338359832764,-0.12800152599811554,0.009559517726302147,0.43283582089552236,0.47710499999682865
1307,114204,29.107594975556147,0.7484843730926514,-0.1098855510354042,0.004042290151119232,0.4583333333333333,0.4767449999968303
1308,114286,28.70014100995691,1.2454231977462769,-0.12208716571331024,0.0032654888927936554,0.45121951219512196,0.47633499999683215
1309,114366,29.581350800804746,0.6428206562995911,-0.12318199127912521,0.0013912450522184372,0.475,0.475934999996834
1310,114452,30.236534860424115,0.9046342372894287,-0.1146136075258255,0.011514456942677498,0.47674418604651164,0.47550499999683593
1311,114532,28.859150859176673,1.1567013263702393,-0.133198082447052,0.0019484239164739847,0.5,0.47510499999683775
1312,114603,25.723898698510155,0.9307324886322021,-0.11594986170530319,0.006610075011849403,0.49295774647887325,0.47474999999683937
1313,114688,30.04510054054589,1.5083856582641602,-0.1184500977396965,0.0020260633900761604,0.5882352941176471,0.4743249999968413
1314,114770,29.477804922239834,0.6578338742256165,-0.10874668508768082,0.003208059584721923,0.4878048780487805,0.47391499999684317
1315,114850,27.138383319384605,1.3116049766540527,-0.12084554135799408,0.00641846377402544,0.55,0.473514999996845
1316,114939,29.949982539331653,0.7047461867332458,-0.11911744624376297,0.0019224554998800159,0.5617977528089888,0.473069999996847
1317,115037,25.032712867562864,0.2156812846660614,-0.11279670149087906,0.0019024934154003859,0.41836734693877553,0.47257999999684924
1318,115131,27.267649833773184,0.20513613522052765,-0.1212521344423294,0.0085622388869524,0.5106382978723404,0.4721099999968514
1319,115233,34.0810971245362,0.6004865765571594,-0.10183621942996979,0.007970715872943401,0.46078431372549017,0.4715999999968537
1320,115332,31.022050378857074,0.3915270268917084,-0.10667140036821365,0.003584533464163542,0.5757575757575758,0.47110499999685596
