episode,frames,return,Lc,La,Lbc,explore_noise,success
12413,1008405,12.452015879343028,0.44957226514816284,0.3429381251335144,0.0,0.07310922666666667,1
12414,1008443,9.726348013037905,15.370748519897461,-0.10812132060527802,0.0,0.07310821333333334,1
12415,1008497,-3.9076977445908128,0.334977924823761,0.6344761848449707,0.0,0.07310677333333335,1
12416,1008539,9.62575196168946,0.7415350079536438,0.007017895579338074,0.0,0.07310565333333334,1
12417,1008573,12.138990261366597,0.23721706867218018,-0.039665043354034424,0.0,0.07310474666666666,1
12418,1008606,4.638155032376384,0.3093535304069519,0.22948530316352844,0.0,0.07310386666666667,1
12419,1008678,-12.84756034632469,0.264620840549469,0.03730674088001251,0.0,0.07310194666666667,1
12420,1008720,-10.413928111460411,0.5455023646354675,0.5790603160858154,0.0,0.07310082666666667,1
12421,1008832,9.083987374780488,1.3154908418655396,0.3741261065006256,0.0,0.07309784,1
12422,1008950,-1.574001735572395,0.2876061797142029,0.6088172793388367,0.0,0.07309469333333334,1
12423,1009003,12.59746569428326,0.22701595723628998,-0.3060697913169861,0.0,0.07309328000000001,1
12424,1009112,-21.72660241910158,0.43610984086990356,-0.049434661865234375,0.0,0.07309037333333333,1
12425,1009262,-15.523755453703462,0.2977351248264313,0.42369791865348816,0.0,0.07308637333333334,0
12426,1009309,9.921481730270063,1.1020381450653076,0.8266215920448303,0.0,0.07308512,1
12427,1009342,8.311552156909894,0.5096031427383423,0.38463449478149414,0.0,0.07308424000000001,1
12428,1009492,-17.503252150787297,0.556287944316864,0.11395768076181412,0.0,0.07308024,0
12429,1009522,11.189923450115428,0.48067402839660645,0.3204966187477112,0.0,0.07307944000000001,1
12430,1009560,4.311380050454954,0.23478829860687256,0.8418446779251099,0.0,0.07307842666666667,1
12431,1009621,9.55972990778379,0.2422213852405548,1.2097175121307373,0.0,0.0730768,1
12432,1009666,5.276319123028281,0.3755437731742859,0.006859287619590759,0.0,0.0730756,1
12433,1009767,-22.289486126295536,0.22065381705760956,0.2505612075328827,0.0,0.07307290666666667,1
12434,1009849,6.14887628203103,0.275093674659729,0.39283233880996704,0.0,0.07307072,1
12435,1009890,8.13838851176071,0.47751298546791077,0.8640396595001221,0.0,0.07306962666666666,1
12436,1009934,-12.298959125991898,0.7464056015014648,0.46412181854248047,0.0,0.07306845333333334,1
12437,1009984,-13.658406203872403,0.23684674501419067,0.7200706005096436,0.0,0.07306712000000001,1
12438,1010042,14.21116535652744,0.24024343490600586,0.2008446305990219,0.0,0.07306557333333334,1
12439,1010093,7.473179380314583,0.33481478691101074,0.7812201976776123,0.0,0.07306421333333334,1
12440,1010243,-16.71605701751826,0.6931743621826172,-0.12500673532485962,0.0,0.07306021333333335,0
12441,1010300,14.957451413641905,0.27772337198257446,0.36516204476356506,0.0,0.07305869333333334,1
12442,1010330,11.03747033214086,0.43938103318214417,0.8448054790496826,0.0,0.07305789333333335,1
12443,1010362,4.567119315947229,1.135812520980835,-0.17757220566272736,0.0,0.07305704,1
12444,1010512,-21.0699299420475,0.5512164235115051,1.0405620336532593,0.0,0.07305304000000001,0
12445,1010597,-20.472167401014868,1.05733323097229,-0.27238333225250244,0.0,0.07305077333333335,1
12446,1010677,-37.86591168705069,0.11799071729183197,-0.16909533739089966,0.0,0.07304864,0
12447,1010786,-9.938365986224161,0.42213866114616394,0.5361791253089905,0.0,0.07304573333333333,0
12448,1010819,11.019204497244239,0.3140331506729126,1.221601128578186,0.0,0.07304485333333334,1
12449,1010954,5.259975766893868,0.2188112437725067,-0.20587517321109772,0.0,0.07304125333333333,1
12450,1010992,9.748697915912864,0.40915751457214355,0.7452375888824463,0.0,0.07304024,1
12451,1011024,9.439760142490131,0.3141416311264038,0.4683549404144287,0.0,0.07303938666666668,1
12452,1011087,6.974390891971085,0.22706371545791626,-0.18207988142967224,0.0,0.07303770666666667,1
12453,1011171,-14.308185367593925,0.4920732378959656,0.5449979901313782,0.0,0.07303546666666667,1
12454,1011199,9.838978192832473,0.5967425107955933,-0.02178579568862915,0.0,0.07303472,1
12455,1011231,8.175798489168919,0.3327544331550598,0.4523451328277588,0.0,0.07303386666666667,1
12456,1011260,10.936994145154515,0.317365825176239,0.2097511887550354,0.0,0.07303309333333334,1
12457,1011289,10.540159482462272,0.3079372048377991,0.22891242802143097,0.0,0.07303232000000001,1
12458,1011356,9.292996731323642,0.32177677750587463,0.13841214776039124,0.0,0.07303053333333334,1
12459,1011397,10.826780448683571,0.6319282054901123,-0.10209306329488754,0.0,0.07302944,1
12460,1011498,-11.120233600645072,0.5538232326507568,0.9818549752235413,0.0,0.07302674666666667,0
12461,1011538,-14.329210378655006,0.47293347120285034,0.6787630915641785,0.0,0.07302568000000001,1
12462,1011570,10.294522356952285,0.32785874605178833,0.01965240389108658,0.0,0.07302482666666667,1
12463,1011628,-8.913914687756172,0.41711217164993286,-0.03091701865196228,0.0,0.07302328000000001,1
12464,1011696,5.613858434103166,8.475945472717285,-0.1598583608865738,0.0,0.07302146666666667,1
12465,1011785,-20.35629991769573,0.908652126789093,0.006640076637268066,0.0,0.07301909333333334,1
12466,1011835,-11.53488074773942,0.27289679646492004,0.368664026260376,0.0,0.07301776,1
12467,1011881,-1.316287583732608,0.20452430844306946,-0.05116210877895355,0.0,0.07301653333333334,1
12468,1011914,10.788136892846452,0.26249200105667114,0.31849780678749084,0.0,0.07301565333333335,1
12469,1011939,-16.43292311195207,0.2097422182559967,0.1245918720960617,0.0,0.07301498666666667,0
12470,1011981,6.905045209904461,0.2498483657836914,0.7087504267692566,0.0,0.07301386666666668,1
12471,1012058,-1.239398488955457,5.076310157775879,0.5026542544364929,0.0,0.07301181333333334,1
12472,1012117,11.664124897278604,0.4916471838951111,0.8840422034263611,0.0,0.07301024,1
12473,1012145,8.319543204173037,0.3663109242916107,-0.11294908821582794,0.0,0.07300949333333334,1
12474,1012180,12.964729787935289,0.3152328133583069,-0.10654573142528534,0.0,0.07300856,1
12475,1012330,-23.91964688080256,0.5709884166717529,0.3381428122520447,0.0,0.07300456000000001,0
12476,1012364,13.162966225173006,1.8076024055480957,0.18208612501621246,0.0,0.07300365333333333,1
12477,1012514,-9.960715681344972,0.3382188677787781,0.6678598523139954,0.0,0.07299965333333333,0
12478,1012562,-12.09074744434632,0.625770628452301,0.5406238436698914,0.0,0.07299837333333334,1
12479,1012712,-17.249979578167803,1.424647569656372,0.01681511104106903,0.0,0.07299437333333333,0
12480,1012740,10.685237878360859,0.4934912919998169,1.0983624458312988,0.0,0.07299362666666667,1
12481,1012770,9.892629449430721,0.6614725589752197,0.8372675180435181,0.0,0.07299282666666668,1
12482,1012812,-12.711397580101412,0.4843219220638275,0.1484057605266571,0.0,0.07299170666666667,1
12483,1012845,8.611715529348476,0.5387958884239197,0.7350835800170898,0.0,0.07299082666666667,1
12484,1012874,10.250658548602914,3.8640546798706055,0.26694223284721375,0.0,0.07299005333333333,1
12485,1012919,9.48737117698957,9.05430793762207,0.5826313495635986,0.0,0.07298885333333334,1
12486,1013069,-18.90008305207803,0.23338890075683594,0.06746874749660492,0.0,0.07298485333333334,0
12487,1013101,-12.701384623384516,0.39741051197052,0.49374231696128845,0.0,0.07298400000000001,0
12488,1013251,-17.45116217042256,0.42682480812072754,0.5736660361289978,0.0,0.07298,0
12489,1013305,9.666728986518173,0.2883893847465515,0.16631707549095154,0.0,0.07297856,1
12490,1013332,10.498404764723627,0.9447300434112549,0.1416608691215515,0.0,0.07297784,1
12491,1013396,10.190979999321936,0.24427859485149384,1.318202018737793,0.0,0.07297613333333333,1
12492,1013441,10.007248970837905,0.22475694119930267,0.47565382719039917,0.0,0.07297493333333334,1
12493,1013492,3.217603503139184,0.24417057633399963,0.3026248812675476,0.0,0.07297357333333335,1
12494,1013642,-47.31332251030471,0.5667638778686523,0.8506491780281067,0.0,0.07296957333333334,0
12495,1013680,7.435112074411211,0.20963433384895325,0.3906375765800476,0.0,0.07296856,1
12496,1013710,11.30303245976723,0.5906946063041687,0.7285525798797607,0.0,0.07296776,1
12497,1013741,12.14669763070615,0.277482807636261,0.19658440351486206,0.0,0.07296693333333334,1
12498,1013816,13.756274335703917,0.6955227851867676,0.0017135143280029297,0.0,0.07296493333333334,1
12499,1013867,9.781720483671686,0.4520334005355835,1.13954496383667,0.0,0.07296357333333334,1
12500,1013916,-12.337237530378324,1.3201935291290283,0.5306684970855713,0.0,0.07296226666666666,1
12501,1014066,-25.678262044789246,0.13262002170085907,0.1334654688835144,0.0,0.07295826666666667,0
12502,1014080,-5.5323362035701855,0.2898111343383789,0.6607670187950134,0.0,0.07295789333333334,0
12503,1014145,16.02153000089512,0.625026285648346,1.5898642539978027,0.0,0.07295616,1
12504,1014172,8.678854390825261,0.1685689389705658,0.7331887483596802,0.0,0.07295544000000001,1
12505,1014222,-14.70832797902429,0.299458771944046,0.27933499217033386,0.0,0.07295410666666667,1
12506,1014272,9.29315686994869,0.25831034779548645,0.03655308485031128,0.0,0.07295277333333333,1
12507,1014304,1.639950314893765,0.40496617555618286,0.5890483856201172,0.0,0.07295192,1
12508,1014378,-13.822386676212693,9.300296783447266,-0.05371467024087906,0.0,0.07294994666666667,1
12509,1014442,9.128748047857762,0.1705583930015564,0.26175862550735474,0.0,0.07294824,1
12510,1014592,-21.25806999615094,0.30213662981987,0.7593311071395874,0.0,0.07294424000000001,0
12511,1014697,5.29962356287279,0.3391844928264618,0.370351105928421,0.0,0.07294144000000001,1
12512,1014726,10.278870999663392,0.3134273886680603,0.41482871770858765,0.0,0.07294066666666667,1
12513,1014766,9.689872465128829,0.25505876541137695,0.823200523853302,0.0,0.07293960000000001,1
12514,1014800,9.64738511882766,0.4610142409801483,0.9459406137466431,0.0,0.07293869333333333,1
12515,1014950,-18.34905228997014,5.617767810821533,0.09720910340547562,0.0,0.07293469333333334,0
12516,1014991,10.809041895641545,0.26267850399017334,0.7986869215965271,0.0,0.0729336,1
12517,1015141,-28.954114391556015,0.272794246673584,0.7067705392837524,0.0,0.07292960000000001,0
12518,1015183,8.419117701487183,0.43467971682548523,0.09921151399612427,0.0,0.07292848,1
12519,1015225,12.094538747332127,0.496521919965744,0.695279061794281,0.0,0.07292736,1
12520,1015292,11.360483744077115,0.5614048838615417,0.8406846523284912,0.0,0.07292557333333334,1
12521,1015354,8.733246537748167,0.6272779703140259,1.0018422603607178,0.0,0.07292392,1
12522,1015385,10.422697201495925,0.20157894492149353,1.086177110671997,0.0,0.07292309333333334,1
12523,1015434,11.812129822680772,0.5255194902420044,0.6318717002868652,0.0,0.07292178666666667,1
12524,1015584,-22.329121185077852,0.2765752673149109,1.0492535829544067,0.0,0.07291778666666668,0
12525,1015653,12.879556056019464,0.25210797786712646,-0.06141535937786102,0.0,0.07291594666666668,1
12526,1015715,4.429079339244554,0.29193946719169617,0.6877903938293457,0.0,0.07291429333333334,1
12527,1015760,9.946537928793697,0.29116398096084595,0.8990994691848755,0.0,0.07291309333333335,1
12528,1015828,13.660196426999963,0.28088289499282837,0.7612899541854858,0.0,0.07291128000000001,1
12529,1015887,-13.835636664675423,0.37962910532951355,0.13773807883262634,0.0,0.07290970666666667,1
12530,1015941,7.333435330602837,0.2399829924106598,0.6425925493240356,0.0,0.07290826666666667,1
12531,1016052,-11.020332069766535,0.28369712829589844,-0.3874439001083374,0.0,0.07290530666666667,1
12532,1016202,-30.646582299053357,0.4548775553703308,0.7637712955474854,0.0,0.07290130666666667,0
12533,1016247,12.099120688649073,0.6205486059188843,0.5198730230331421,0.0,0.07290010666666667,1
12534,1016275,9.69324921388339,0.29256558418273926,0.4798579216003418,0.0,0.07289936,1
12535,1016307,11.353182893907519,0.495036244392395,0.3361422121524811,0.0,0.07289850666666667,1
12536,1016334,9.594351280020927,0.40717607736587524,1.148521900177002,0.0,0.07289778666666667,1
12537,1016418,-36.46879409512372,0.21802610158920288,0.3317398428916931,0.0,0.07289554666666667,0
12538,1016464,2.8887965584738797,5.217625617980957,0.2637488543987274,0.0,0.07289432000000001,1
12539,1016549,-37.12607074495605,0.555691123008728,0.4300704002380371,0.0,0.07289205333333335,0
12540,1016589,8.930989544883385,0.28569483757019043,0.5856271386146545,0.0,0.07289098666666667,1
12541,1016696,7.549175403844028,0.4051307439804077,1.786078929901123,0.0,0.07288813333333334,1
12542,1016846,-18.74885267582427,0.5592823028564453,0.3628065586090088,0.0,0.07288413333333334,0
12543,1016889,4.289515240319901,0.23856458067893982,0.9579877853393555,0.0,0.07288298666666668,1
12544,1016916,10.568807462238853,0.3258137106895447,0.8796731233596802,0.0,0.07288226666666667,1
12545,1016943,10.357331824137482,0.14929215610027313,0.773273229598999,0.0,0.07288154666666667,1
12546,1016970,9.375454133076122,10.918905258178711,0.5354279279708862,0.0,0.07288082666666668,1
12547,1017016,10.882870874525587,0.5530606508255005,0.03486093878746033,0.0,0.0728796,1
12548,1017141,-13.124480592414015,1.51357102394104,-0.027783721685409546,0.0,0.07287626666666668,1
12549,1017194,-11.332995996136768,0.37214380502700806,0.7088190317153931,0.0,0.07287485333333334,1
12550,1017201,-7.241607565076678,0.7660048007965088,0.6817525625228882,0.0,0.07287466666666667,0
12551,1017258,7.984711459575233,0.42334896326065063,0.4908830523490906,0.0,0.07287314666666667,1
12552,1017304,12.823226573683925,3.8802073001861572,0.69704270362854,0.0,0.07287192,1
12553,1017454,-39.76896366714011,0.29982608556747437,0.6194941401481628,0.0,0.07286792,0
12554,1017485,10.452154568048432,0.3634098172187805,1.020967960357666,0.0,0.07286709333333334,1
12555,1017548,-13.29935649089918,0.32448387145996094,0.8770138025283813,0.0,0.07286541333333334,1
12556,1017589,6.564657804204645,8.353906631469727,0.4743337035179138,0.0,0.07286432000000001,1
12557,1017683,14.356667536120447,0.2598416209220886,-0.7062777280807495,0.0,0.07286181333333333,1
12558,1017731,14.532649792155375,0.4154537320137024,0.24865089356899261,0.0,0.07286053333333334,1
12559,1017732,-8.165141032439577,0.47670406103134155,0.14799568057060242,0.0,0.07286050666666667,0
12560,1017764,10.935110166844462,0.4885745644569397,0.20643804967403412,0.0,0.07285965333333334,1
12561,1017806,12.411036883962185,0.41653972864151,0.8588275909423828,0.0,0.07285853333333334,1
12562,1017837,11.957604727279074,8.97039794921875,-0.2134525030851364,0.0,0.07285770666666667,1
12563,1017901,-16.5644968979212,0.21177645027637482,1.119938850402832,0.0,0.072856,1
12564,1017977,-15.639878393904262,0.20839054882526398,0.9793199896812439,0.0,0.07285397333333334,1
12565,1018024,8.947031625230329,0.3197020888328552,-0.022837698459625244,0.0,0.07285272000000001,1
12566,1018053,11.677289528815948,0.33617615699768066,0.6596172451972961,0.0,0.07285194666666667,1
12567,1018081,9.129396906475382,0.26700082421302795,0.7683264017105103,0.0,0.0728512,1
12568,1018135,-18.05044985603198,9.682584762573242,-0.5503599643707275,0.0,0.07284976000000001,0
12569,1018285,-19.54648420327107,0.32174402475357056,0.39173954725265503,0.0,0.07284576000000001,0
12570,1018314,11.240610988127468,0.7637995481491089,0.45682811737060547,0.0,0.07284498666666667,1
12571,1018464,-21.891301077579133,0.388601690530777,0.44795113801956177,0.0,0.07284098666666668,0
12572,1018510,12.12599613225178,5.839371681213379,0.32831960916519165,0.0,0.07283976,1
12573,1018593,11.135121980304618,0.24024738371372223,-0.12421354651451111,0.0,0.07283754666666667,1
12574,1018596,-5.9450464043817055,0.44232460856437683,1.1883550882339478,0.0,0.07283746666666667,0
12575,1018654,-7.411361929920561,0.2597222626209259,0.7088845372200012,0.0,0.07283592,1
12576,1018698,9.811149502553803,0.2019243687391281,0.3049723505973816,0.0,0.07283474666666667,1
12577,1018739,7.682199292285491,0.5068104863166809,0.005833655595779419,0.0,0.07283365333333333,1
12578,1018863,5.280351515273763,0.2368663251399994,-0.09339399635791779,0.0,0.07283034666666667,1
12579,1018902,13.35911214815618,0.415163516998291,0.24014908075332642,0.0,0.07282930666666668,1
12580,1018936,3.4339599420106346,0.42531609535217285,0.6713050007820129,0.0,0.0728284,1
12581,1018980,11.702637402392623,0.5123729705810547,0.44079387187957764,0.0,0.07282722666666668,1
12582,1019009,12.065402600113844,0.32593345642089844,0.8045914173126221,0.0,0.07282645333333335,1
12583,1019073,12.198609006014145,0.3859250247478485,0.2962019443511963,0.0,0.07282474666666668,1
12584,1019150,12.14170197669716,2.7436373233795166,1.5824178457260132,0.0,0.07282269333333334,1
12585,1019214,9.512690622465488,0.3531341552734375,0.7501615285873413,0.0,0.07282098666666667,1
12586,1019364,-15.74194536270441,0.5008668899536133,0.49977877736091614,0.0,0.07281698666666667,0
12587,1019411,9.60918002617592,0.2509746253490448,0.22570398449897766,0.0,0.07281573333333334,1
12588,1019450,5.726022116331356,8.330387115478516,-0.605732262134552,0.0,0.07281469333333335,1
12589,1019485,13.250319469975256,0.7971609830856323,-0.03517806529998779,0.0,0.07281376,1
12590,1019533,9.872234705336716,9.053801536560059,1.1160162687301636,0.0,0.07281248000000001,1
12591,1019578,4.576395993503512,0.2331860363483429,0.23338696360588074,0.0,0.07281128,1
12592,1019636,-13.419050332341937,0.3128355145454407,0.9068595170974731,0.0,0.07280973333333333,1
12593,1019666,11.46430470538167,0.3205570578575134,0.41543319821357727,0.0,0.07280893333333334,1
12594,1019693,9.693348358276781,0.2658115327358246,1.0040910243988037,0.0,0.07280821333333334,1
12595,1019843,-21.222161159043875,0.26855790615081787,0.79570472240448,0.0,0.07280421333333334,0
12596,1019889,-22.005550814140324,0.22976276278495789,0.9728026390075684,0.0,0.07280298666666668,0
12597,1019984,-13.360182521569767,0.3453027606010437,0.7204612493515015,0.0,0.07280045333333333,0
12598,1020030,4.144826679714997,0.9691438674926758,0.7420306205749512,0.0,0.07279922666666667,1
12599,1020135,-36.96017642485305,0.2967202663421631,0.26809263229370117,0.0,0.07279642666666666,0
12600,1020154,-10.423087272769653,0.20316746830940247,0.6249023079872131,0.0,0.07279592,0
12601,1020190,13.117961957667582,0.30020788311958313,0.6805269718170166,0.0,0.07279496,1
12602,1020232,-9.097986548989747,0.2706599831581116,1.2381671667099,0.0,0.07279384,1
12603,1020268,7.286049708976143,0.21665745973587036,1.4155070781707764,0.0,0.07279288,1
12604,1020328,13.230390656413897,0.7224423885345459,0.22424869239330292,0.0,0.07279128,1
12605,1020376,6.260060092920663,0.31775179505348206,0.7215189337730408,0.0,0.07279000000000001,1
12606,1020487,4.893113794644215,0.25536075234413147,0.17196813225746155,0.0,0.07278704,1
12607,1020518,10.790347956190697,0.41478049755096436,0.6687256097793579,0.0,0.07278621333333334,1
12608,1020561,8.752403028676158,0.24283693730831146,0.3748614192008972,0.0,0.07278506666666668,1
12609,1020602,6.886106045344057,0.45566749572753906,0.08620581030845642,0.0,0.07278397333333333,1
12610,1020647,6.997019331812845,0.346895694732666,0.41944122314453125,0.0,0.07278277333333334,1
12611,1020693,12.932799130234557,0.18235927820205688,0.44811326265335083,0.0,0.07278154666666667,1
12612,1020843,-27.816878778870326,0.5516693592071533,-0.1112280786037445,0.0,0.07277754666666666,0
12613,1020879,13.913656205222614,0.6734061241149902,0.23084568977355957,0.0,0.07277658666666667,1
12614,1020881,-6.445203818223618,0.27535516023635864,1.261513113975525,0.0,0.07277653333333334,0
12615,1020910,11.940472412274632,0.4028182029724121,0.4259565770626068,0.0,0.07277576000000001,1
12616,1020966,2.6582498889807464,0.1992734968662262,0.5273007154464722,0.0,0.07277426666666667,1
12617,1021076,-39.34359341076318,0.555180549621582,0.12835389375686646,0.0,0.07277133333333334,0
12618,1021127,10.937528978693573,0.4715280830860138,0.49717727303504944,0.0,0.07276997333333333,1
12619,1021226,5.9622260539604035,0.2307903915643692,0.4310234487056732,0.0,0.07276733333333334,1
12620,1021256,11.246777629312186,0.19278037548065186,-0.016435563564300537,0.0,0.07276653333333334,1
12621,1021358,-18.537688021432665,0.5639826059341431,0.6814685463905334,0.0,0.07276381333333334,1
12622,1021397,12.577157578393605,0.23561498522758484,-0.17100116610527039,0.0,0.07276277333333334,1
12623,1021547,-18.48650956716079,0.2060970664024353,0.9077178835868835,0.0,0.07275877333333333,0
12624,1021578,11.600914697472048,0.3025383949279785,0.6817184686660767,0.0,0.07275794666666667,1
12625,1021657,-39.843139644272114,0.25349679589271545,0.7118130922317505,0.0,0.07275584,0
12626,1021687,10.802734216030363,0.7218778133392334,0.41140681505203247,0.0,0.07275504,1
12627,1021730,7.679243409554206,0.3188650906085968,0.6724250316619873,0.0,0.07275389333333333,1
12628,1021775,10.880618643551479,0.4271395206451416,0.7934340238571167,0.0,0.07275269333333334,1
12629,1021827,-15.297529783171711,12.17434024810791,0.44600909948349,0.0,0.07275130666666667,1
12630,1021894,-12.755164252976778,0.20941829681396484,0.8861595392227173,0.0,0.07274952000000001,1
12631,1021926,7.459759432511607,0.2773538827896118,1.0370547771453857,0.0,0.07274866666666667,1
12632,1021955,10.164051687364049,0.4725863039493561,0.2984197735786438,0.0,0.07274789333333334,1
12633,1021994,-9.804203977861954,0.35657361149787903,0.09522224962711334,0.0,0.07274685333333333,1
12634,1021995,-8.093949441201786,0.367199569940567,0.09522224962711334,0.0,0.07274682666666667,0
12635,1022064,-8.748605279324968,0.3310036063194275,0.047407373785972595,0.0,0.07274498666666668,0
12636,1022066,-9.96885944876645,0.7182328701019287,-0.026761502027511597,0.0,0.07274493333333334,0
12637,1022127,7.7618187129834055,0.17768201231956482,-0.13462723791599274,0.0,0.07274330666666667,1
12638,1022164,6.912594130231476,0.42773333191871643,0.4206102788448334,0.0,0.07274232,1
12639,1022200,-19.46124095165019,0.37117791175842285,0.484049916267395,0.0,0.07274136,0
12640,1022250,4.923185337206313,0.451619029045105,0.028085287660360336,0.0,0.07274002666666668,1
12641,1022305,-13.039191036099984,0.23573195934295654,0.8081833124160767,0.0,0.07273856000000001,1
12642,1022455,-11.480242685701707,0.2747754454612732,0.44518113136291504,0.0,0.07273456,0
12643,1022487,10.972633188178136,0.3899192214012146,0.7571548223495483,0.0,0.07273370666666668,1
12644,1022583,8.774525977558017,0.7169037461280823,0.30726075172424316,0.0,0.07273114666666668,1
12645,1022613,-7.147995190810487,0.24652600288391113,0.7411236763000488,0.0,0.07273034666666667,1
12646,1022763,-19.096495980973327,0.26932084560394287,0.5323488712310791,0.0,0.07272634666666666,0
12647,1022794,10.90298787959004,0.20076820254325867,1.336397647857666,0.0,0.07272552,1
12648,1022849,-12.35441224076919,10.328971862792969,-0.05127038061618805,0.0,0.07272405333333334,0
12649,1022879,12.262981992266413,0.25467023253440857,1.0323854684829712,0.0,0.07272325333333333,1
12650,1022916,8.135591236197907,0.5419337153434753,0.8156692385673523,0.0,0.07272226666666667,1
12651,1022969,12.035086023309416,0.610370397567749,0.27129584550857544,0.0,0.07272085333333334,1
12652,1023036,11.228453540473584,0.31627434492111206,-0.056908607482910156,0.0,0.07271906666666667,1
12653,1023084,-8.700264588792656,0.25556331872940063,1.3294081687927246,0.0,0.07271778666666667,1
12654,1023117,10.134737661053798,0.6145633459091187,0.2382095754146576,0.0,0.07271690666666666,1
12655,1023162,6.1604536770252345,0.21450203657150269,0.9809401631355286,0.0,0.07271570666666667,1
12656,1023217,11.109113683505372,0.21162690222263336,0.5852704048156738,0.0,0.07271424000000001,1
12657,1023263,9.646429553933196,0.39643394947052,0.7808350324630737,0.0,0.07271301333333334,1
12658,1023295,11.668657182663202,0.33646202087402344,-0.3402979075908661,0.0,0.07271216,1
12659,1023369,6.928704686706754,0.31355416774749756,0.9782766103744507,0.0,0.07271018666666668,1
12660,1023406,8.46081820471656,0.32027360796928406,0.44337570667266846,0.0,0.0727092,1
12661,1023556,-27.394017379658365,0.5357986688613892,0.5750443935394287,0.0,0.0727052,0
12662,1023651,9.03345891247125,0.2696571350097656,0.8527539968490601,0.0,0.07270266666666667,1
12663,1023692,10.223036666162951,0.49492546916007996,0.2267664670944214,0.0,0.07270157333333334,1
12664,1023745,9.899368063435645,0.6176668405532837,0.4326586127281189,0.0,0.07270016,1
12665,1023840,3.049471635790498,0.27682968974113464,0.33408913016319275,0.0,0.07269762666666667,1
12666,1023936,6.85705898465619,0.24400438368320465,0.42825931310653687,0.0,0.07269506666666667,1
12667,1023978,8.215976060542115,0.3807260990142822,1.2913897037506104,0.0,0.07269394666666668,1
12668,1024038,-9.755518613213471,10.765530586242676,0.2523416578769684,0.0,0.07269234666666667,0
12669,1024093,14.182459417168344,0.24947719275951385,0.48994210362434387,0.0,0.07269088000000001,1
12670,1024136,8.023177541552979,0.4126884937286377,0.8168754577636719,0.0,0.07268973333333334,1
12671,1024169,13.63076764205078,2.3229293823242188,0.6758415699005127,0.0,0.07268885333333333,1
12672,1024204,13.003421396638798,0.4143097400665283,0.23508019745349884,0.0,0.07268792,1
12673,1024245,-8.73920761668962,0.6191592812538147,0.7145874500274658,0.0,0.07268682666666668,1
12674,1024395,-21.258475742903904,0.5522777438163757,0.4636584222316742,0.0,0.07268282666666667,0
12675,1024545,-16.372223305371808,0.3802802860736847,0.43087881803512573,0.0,0.07267882666666667,0
12676,1024603,-32.528859472895036,0.4186975657939911,0.8338342308998108,0.0,0.07267728000000001,0
12677,1024659,11.078361942785463,0.5571508407592773,0.4197520613670349,0.0,0.07267578666666667,1
12678,1024687,11.325889970500391,5.996272087097168,0.6034787893295288,0.0,0.07267504,1
12679,1024769,-38.666961017728546,0.23602376878261566,0.017474591732025146,0.0,0.07267285333333334,0
12680,1024788,-14.227133156216647,0.36013519763946533,0.32822614908218384,0.0,0.07267234666666667,0
12681,1024843,11.006498535370628,0.34689438343048096,0.41092410683631897,0.0,0.07267088000000001,1
12682,1024993,-12.493014012879916,0.5828640460968018,0.13021308183670044,0.0,0.07266688,0
12683,1025043,-14.185214315502769,0.332452654838562,0.4315221905708313,0.0,0.07266554666666666,1
12684,1025075,12.270159441478883,0.328064501285553,1.0936778783798218,0.0,0.07266469333333334,1
12685,1025138,3.476351065191878,0.3095088601112366,0.5570025444030762,0.0,0.07266301333333333,1
12686,1025288,-15.011847936707515,0.22622838616371155,0.16220879554748535,0.0,0.07265901333333334,0
12687,1025438,-15.086273046883296,0.29798024892807007,0.724859356880188,0.0,0.07265501333333334,0
12688,1025472,13.785081814763837,0.20642350614070892,0.5628694891929626,0.0,0.07265410666666668,1
12689,1025504,2.908200789083063,0.12254880368709564,0.5371324419975281,0.0,0.07265325333333333,1
12690,1025535,11.530314587381323,0.3062700629234314,0.555193305015564,0.0,0.07265242666666667,1
12691,1025575,12.415551059255836,0.26636505126953125,0.6961965560913086,0.0,0.07265136,1
12692,1025725,-28.05759453641864,0.7935656309127808,-0.12374910712242126,0.0,0.07264736000000001,0
12693,1025805,-39.819173117944274,0.3782171607017517,0.9363752603530884,0.0,0.07264522666666667,0
12694,1025955,-27.62926853244039,3.691911220550537,0.17970094084739685,0.0,0.07264122666666667,0
12695,1026007,9.658226486947282,2.79897403717041,0.1795346438884735,0.0,0.07263984000000001,1
12696,1026157,-21.06407870215475,0.3212207555770874,0.15828049182891846,0.0,0.07263584000000001,0
12697,1026159,-10.212811100086395,0.33056020736694336,0.0880429595708847,0.0,0.07263578666666667,0
12698,1026205,6.406084410297653,0.24567922949790955,-0.0024390816688537598,0.0,0.07263456,1
12699,1026256,-3.3655034365736665,0.2561900019645691,-0.16864371299743652,0.0,0.07263320000000001,1
12700,1026310,13.014792174433222,0.3437696695327759,0.8680126667022705,0.0,0.07263176,1
12701,1026356,11.632793143973895,0.27635613083839417,0.07486994564533234,0.0,0.07263053333333333,1
12702,1026406,10.427573270775392,0.34104132652282715,0.03421463817358017,0.0,0.0726292,1
12703,1026411,-8.725246819155565,0.3700493574142456,0.0350705087184906,0.0,0.07262906666666667,0
12704,1026466,-1.0475259528877228,0.22477193176746368,0.22821390628814697,0.0,0.0726276,1
12705,1026549,7.681650920892695,0.5369874238967896,0.6902053356170654,0.0,0.07262538666666668,1
